#id	length	GC	avg.qual	sample
m64279e_220622_130322/32048515/ccs	1474	51.02	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32048586/ccs	1464	54.99	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32048726/ccs	1464	54.85	41.45	4170_bc1005--bc1096
m64279e_220622_130322/32048789/ccs	1471	55.27	32.35	4170_bc1005--bc1096
m64279e_220622_130322/32048859/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32048974/ccs	1498	53.07	47.88	4170_bc1005--bc1096
m64279e_220622_130322/32049106/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32049246/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32049326/ccs	1500	52.93	36.76	4170_bc1005--bc1096
m64279e_220622_130322/32049331/ccs	1508	52.98	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32049487/ccs	1497	52.97	31.23	4170_bc1005--bc1096
m64279e_220622_130322/32049720/ccs	1461	54.83	21.49	4170_bc1005--bc1096
m64279e_220622_130322/32049810/ccs	1472	53.80	46.62	4170_bc1005--bc1096
m64279e_220622_130322/32049924/ccs	1474	51.02	27.58	4170_bc1005--bc1096
m64279e_220622_130322/32049963/ccs	1473	51.05	29.48	4170_bc1005--bc1096
m64279e_220622_130322/32112832/ccs	1472	55.23	59.38	4170_bc1005--bc1096
m64279e_220622_130322/32112883/ccs	1464	54.85	92.82	4170_bc1005--bc1096
m64279e_220622_130322/32113179/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32113219/ccs	1506	52.79	26.08	4170_bc1005--bc1096
m64279e_220622_130322/32113268/ccs	1464	54.92	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32113314/ccs	1471	55.13	37.63	4170_bc1005--bc1096
m64279e_220622_130322/32113361/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32113382/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32113611/ccs	1465	54.81	66.92	4170_bc1005--bc1096
m64279e_220622_130322/32113718/ccs	1508	52.98	40.69	4170_bc1005--bc1096
m64279e_220622_130322/32113738/ccs	1464	54.85	46.65	4170_bc1005--bc1096
m64279e_220622_130322/32114086/ccs	1476	51.02	54.69	4170_bc1005--bc1096
m64279e_220622_130322/32114434/ccs	1472	55.16	92.94	4170_bc1005--bc1096
m64279e_220622_130322/32114578/ccs	1472	53.74	49.89	4170_bc1005--bc1096
m64279e_220622_130322/32114781/ccs	1470	53.61	20.06	4170_bc1005--bc1096
m64279e_220622_130322/32114887/ccs	1475	51.05	47.55	4170_bc1005--bc1096
m64279e_220622_130322/32115030/ccs	1521	53.71	24.19	4170_bc1005--bc1096
m64279e_220622_130322/32115423/ccs	1474	51.02	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32115461/ccs	1477	55.45	26.72	4170_bc1005--bc1096
m64279e_220622_130322/32115535/ccs	1468	54.84	28.23	4170_bc1005--bc1096
m64279e_220622_130322/32178297/ccs	1474	55.56	27.79	4170_bc1005--bc1096
m64279e_220622_130322/32178655/ccs	1464	54.85	50.63	4170_bc1005--bc1096
m64279e_220622_130322/32178940/ccs	1498	52.87	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32179037/ccs	1464	54.85	92.98	4170_bc1005--bc1096
m64279e_220622_130322/32179075/ccs	1458	54.32	40.42	4170_bc1005--bc1096
m64279e_220622_130322/32179196/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32179213/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32179453/ccs	1501	53.03	32.62	4170_bc1005--bc1096
m64279e_220622_130322/32179809/ccs	1482	54.05	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32180123/ccs	1458	54.32	47.23	4170_bc1005--bc1096
m64279e_220622_130322/32180946/ccs	1471	50.99	30.74	4170_bc1005--bc1096
m64279e_220622_130322/32243860/ccs	1474	51.09	89.72	4170_bc1005--bc1096
m64279e_220622_130322/32244128/ccs	1464	54.92	59.65	4170_bc1005--bc1096
m64279e_220622_130322/32244208/ccs	1469	53.57	26.08	4170_bc1005--bc1096
m64279e_220622_130322/32244237/ccs	1474	51.02	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32245009/ccs	1465	54.88	37.08	4170_bc1005--bc1096
m64279e_220622_130322/32245431/ccs	1472	53.80	92.99	4170_bc1005--bc1096
m64279e_220622_130322/32246088/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32246196/ccs	1472	53.74	31.37	4170_bc1005--bc1096
m64279e_220622_130322/32246339/ccs	1483	54.01	60.49	4170_bc1005--bc1096
m64279e_220622_130322/32246421/ccs	1511	53.01	27.84	4170_bc1005--bc1096
m64279e_220622_130322/32246482/ccs	1480	54.05	92.42	4170_bc1005--bc1096
m64279e_220622_130322/32246573/ccs	1498	53.07	92.93	4170_bc1005--bc1096
m64279e_220622_130322/32309338/ccs	1489	55.20	20.76	4170_bc1005--bc1096
m64279e_220622_130322/32310445/ccs	1463	55.02	26.35	4170_bc1005--bc1096
m64279e_220622_130322/32310530/ccs	1499	53.10	27.11	4170_bc1005--bc1096
m64279e_220622_130322/32311142/ccs	1472	55.30	36.65	4170_bc1005--bc1096
m64279e_220622_130322/32311654/ccs	1473	53.77	34.56	4170_bc1005--bc1096
m64279e_220622_130322/32311833/ccs	1472	53.74	89.28	4170_bc1005--bc1096
m64279e_220622_130322/32311887/ccs	1458	54.32	92.99	4170_bc1005--bc1096
m64279e_220622_130322/32311936/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32312117/ccs	1483	53.94	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32375491/ccs	1472	53.80	43.68	4170_bc1005--bc1096
m64279e_220622_130322/32375526/ccs	1498	52.87	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32375546/ccs	1464	54.78	92.81	4170_bc1005--bc1096
m64279e_220622_130322/32375693/ccs	1472	55.23	92.56	4170_bc1005--bc1096
m64279e_220622_130322/32375793/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32376537/ccs	1466	54.84	36.64	4170_bc1005--bc1096
m64279e_220622_130322/32377126/ccs	1471	55.27	34.39	4170_bc1005--bc1096
m64279e_220622_130322/32377249/ccs	1458	54.25	91.68	4170_bc1005--bc1096
m64279e_220622_130322/32377354/ccs	1464	54.85	75.09	4170_bc1005--bc1096
m64279e_220622_130322/32377369/ccs	1463	54.82	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32377651/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32377659/ccs	1472	53.80	32.05	4170_bc1005--bc1096
m64279e_220622_130322/32440385/ccs	1465	55.15	22.01	4170_bc1005--bc1096
m64279e_220622_130322/32440451/ccs	1475	51.05	39.62	4170_bc1005--bc1096
m64279e_220622_130322/32440494/ccs	1459	54.28	29.31	4170_bc1005--bc1096
m64279e_220622_130322/32440773/ccs	1472	55.30	63.64	4170_bc1005--bc1096
m64279e_220622_130322/32440897/ccs	1483	54.08	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32440995/ccs	1463	54.82	21.78	4170_bc1005--bc1096
m64279e_220622_130322/32441176/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32441498/ccs	1476	53.93	29.49	4170_bc1005--bc1096
m64279e_220622_130322/32441538/ccs	1474	51.02	67.67	4170_bc1005--bc1096
m64279e_220622_130322/32441698/ccs	1467	54.87	24.05	4170_bc1005--bc1096
m64279e_220622_130322/32441815/ccs	1498	53.07	40.62	4170_bc1005--bc1096
m64279e_220622_130322/32442007/ccs	1472	53.80	37.60	4170_bc1005--bc1096
m64279e_220622_130322/32442106/ccs	1471	53.64	35.38	4170_bc1005--bc1096
m64279e_220622_130322/32442755/ccs	1465	55.22	24.62	4170_bc1005--bc1096
m64279e_220622_130322/32442776/ccs	1474	55.22	28.40	4170_bc1005--bc1096
m64279e_220622_130322/32442956/ccs	1483	54.01	92.99	4170_bc1005--bc1096
m64279e_220622_130322/32442960/ccs	1484	53.10	26.14	4170_bc1005--bc1096
m64279e_220622_130322/32443048/ccs	1463	54.68	35.46	4170_bc1005--bc1096
m64279e_220622_130322/32443059/ccs	1464	54.85	63.54	4170_bc1005--bc1096
m64279e_220622_130322/32505871/ccs	1471	55.20	31.72	4170_bc1005--bc1096
m64279e_220622_130322/32505895/ccs	1467	55.56	29.25	4170_bc1005--bc1096
m64279e_220622_130322/32506128/ccs	1474	51.09	92.97	4170_bc1005--bc1096
m64279e_220622_130322/32506162/ccs	1464	54.85	81.07	4170_bc1005--bc1096
m64279e_220622_130322/32506184/ccs	1471	53.84	59.88	4170_bc1005--bc1096
m64279e_220622_130322/32506247/ccs	1461	54.83	22.80	4170_bc1005--bc1096
m64279e_220622_130322/32506267/ccs	1464	54.85	45.98	4170_bc1005--bc1096
m64279e_220622_130322/32506547/ccs	1464	54.85	92.91	4170_bc1005--bc1096
m64279e_220622_130322/32506601/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32506616/ccs	1472	53.80	35.66	4170_bc1005--bc1096
m64279e_220622_130322/32506782/ccs	1486	54.04	29.98	4170_bc1005--bc1096
m64279e_220622_130322/32506865/ccs	1468	54.97	31.48	4170_bc1005--bc1096
m64279e_220622_130322/32507227/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32508003/ccs	1475	51.05	38.75	4170_bc1005--bc1096
m64279e_220622_130322/32508214/ccs	1483	54.01	92.72	4170_bc1005--bc1096
m64279e_220622_130322/32508278/ccs	1474	51.09	34.56	4170_bc1005--bc1096
m64279e_220622_130322/32508747/ccs	1464	54.92	47.63	4170_bc1005--bc1096
m64279e_220622_130322/32571882/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32571918/ccs	1472	53.74	35.55	4170_bc1005--bc1096
m64279e_220622_130322/32572002/ccs	1498	52.87	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32572051/ccs	1472	55.23	77.55	4170_bc1005--bc1096
m64279e_220622_130322/32572151/ccs	1483	54.01	66.16	4170_bc1005--bc1096
m64279e_220622_130322/32572356/ccs	1464	55.05	92.91	4170_bc1005--bc1096
m64279e_220622_130322/32572358/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32572589/ccs	1498	52.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32572724/ccs	1516	53.96	23.93	4170_bc1005--bc1096
m64279e_220622_130322/32572761/ccs	1472	55.23	45.14	4170_bc1005--bc1096
m64279e_220622_130322/32573496/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32573737/ccs	1473	53.84	35.21	4170_bc1005--bc1096
m64279e_220622_130322/32573935/ccs	1474	50.95	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32574156/ccs	1458	54.32	38.64	4170_bc1005--bc1096
m64279e_220622_130322/32637087/ccs	1472	55.23	38.42	4170_bc1005--bc1096
m64279e_220622_130322/32637354/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32637699/ccs	1498	53.07	61.48	4170_bc1005--bc1096
m64279e_220622_130322/32637708/ccs	1464	54.85	84.47	4170_bc1005--bc1096
m64279e_220622_130322/32637719/ccs	1466	54.98	28.30	4170_bc1005--bc1096
m64279e_220622_130322/32638399/ccs	1472	53.80	38.91	4170_bc1005--bc1096
m64279e_220622_130322/32638522/ccs	1498	53.00	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32638567/ccs	1483	54.01	89.79	4170_bc1005--bc1096
m64279e_220622_130322/32638687/ccs	1474	51.09	92.98	4170_bc1005--bc1096
m64279e_220622_130322/32639192/ccs	1483	54.01	38.61	4170_bc1005--bc1096
m64279e_220622_130322/32639438/ccs	1464	54.85	67.26	4170_bc1005--bc1096
m64279e_220622_130322/32639491/ccs	1464	54.78	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32639575/ccs	1464	54.78	62.67	4170_bc1005--bc1096
m64279e_220622_130322/32639725/ccs	1508	52.92	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32639796/ccs	1494	54.48	26.74	4170_bc1005--bc1096
m64279e_220622_130322/32702995/ccs	1472	53.60	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32703613/ccs	1473	51.12	29.24	4170_bc1005--bc1096
m64279e_220622_130322/32703822/ccs	1471	55.20	29.63	4170_bc1005--bc1096
m64279e_220622_130322/32703964/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32704287/ccs	1498	53.00	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32704913/ccs	1491	52.92	24.28	4170_bc1005--bc1096
m64279e_220622_130322/32705014/ccs	1510	53.05	29.91	4170_bc1005--bc1096
m64279e_220622_130322/32768215/ccs	1473	55.26	29.84	4170_bc1005--bc1096
m64279e_220622_130322/32768339/ccs	1472	53.80	92.90	4170_bc1005--bc1096
m64279e_220622_130322/32768635/ccs	1498	51.74	22.64	4170_bc1005--bc1096
m64279e_220622_130322/32769535/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32769726/ccs	1464	54.99	82.25	4170_bc1005--bc1096
m64279e_220622_130322/32769764/ccs	1498	52.87	52.65	4170_bc1005--bc1096
m64279e_220622_130322/32769832/ccs	1474	53.73	26.65	4170_bc1005--bc1096
m64279e_220622_130322/32770014/ccs	1481	54.02	28.95	4170_bc1005--bc1096
m64279e_220622_130322/32770413/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32770491/ccs	1455	54.78	23.55	4170_bc1005--bc1096
m64279e_220622_130322/32770780/ccs	1466	54.91	32.63	4170_bc1005--bc1096
m64279e_220622_130322/32770900/ccs	1472	53.74	77.48	4170_bc1005--bc1096
m64279e_220622_130322/32834008/ccs	1464	54.92	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32834095/ccs	1469	53.71	24.66	4170_bc1005--bc1096
m64279e_220622_130322/32834314/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32834741/ccs	1474	51.09	53.22	4170_bc1005--bc1096
m64279e_220622_130322/32835297/ccs	1472	55.30	88.11	4170_bc1005--bc1096
m64279e_220622_130322/32836057/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32836232/ccs	1464	54.85	84.48	4170_bc1005--bc1096
m64279e_220622_130322/32836246/ccs	1472	55.16	92.45	4170_bc1005--bc1096
m64279e_220622_130322/32836320/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32899593/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32899600/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32900288/ccs	1483	54.01	57.30	4170_bc1005--bc1096
m64279e_220622_130322/32900398/ccs	1489	53.66	25.33	4170_bc1005--bc1096
m64279e_220622_130322/32900412/ccs	1461	54.41	50.65	4170_bc1005--bc1096
m64279e_220622_130322/32900593/ccs	1464	54.85	92.86	4170_bc1005--bc1096
m64279e_220622_130322/32900696/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32900767/ccs	1480	51.08	24.43	4170_bc1005--bc1096
m64279e_220622_130322/32900944/ccs	1471	55.20	45.75	4170_bc1005--bc1096
m64279e_220622_130322/32901034/ccs	1483	54.01	59.61	4170_bc1005--bc1096
m64279e_220622_130322/32901061/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32901532/ccs	1472	53.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32901938/ccs	1498	52.87	49.75	4170_bc1005--bc1096
m64279e_220622_130322/32901971/ccs	1464	54.85	79.46	4170_bc1005--bc1096
m64279e_220622_130322/32964812/ccs	1472	55.23	61.87	4170_bc1005--bc1096
m64279e_220622_130322/32965064/ccs	1472	55.16	57.68	4170_bc1005--bc1096
m64279e_220622_130322/32965163/ccs	1475	53.76	23.65	4170_bc1005--bc1096
m64279e_220622_130322/32965243/ccs	1464	54.92	40.50	4170_bc1005--bc1096
m64279e_220622_130322/32965326/ccs	1472	55.23	91.13	4170_bc1005--bc1096
m64279e_220622_130322/32965508/ccs	1474	50.95	31.63	4170_bc1005--bc1096
m64279e_220622_130322/32965761/ccs	1498	52.94	87.29	4170_bc1005--bc1096
m64279e_220622_130322/32966058/ccs	1473	53.77	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32966225/ccs	1464	54.92	93.00	4170_bc1005--bc1096
m64279e_220622_130322/32966676/ccs	1472	55.23	35.56	4170_bc1005--bc1096
m64279e_220622_130322/32966959/ccs	1473	55.33	27.65	4170_bc1005--bc1096
m64279e_220622_130322/32966984/ccs	1502	53.93	27.27	4170_bc1005--bc1096
m64279e_220622_130322/32967258/ccs	1472	51.02	30.91	4170_bc1005--bc1096
m64279e_220622_130322/33030347/ccs	1498	53.07	32.75	4170_bc1005--bc1096
m64279e_220622_130322/33030695/ccs	1471	53.77	49.10	4170_bc1005--bc1096
m64279e_220622_130322/33031123/ccs	1499	52.90	34.68	4170_bc1005--bc1096
m64279e_220622_130322/33031135/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33031285/ccs	1497	55.31	20.66	4170_bc1005--bc1096
m64279e_220622_130322/33031406/ccs	1474	51.09	92.97	4170_bc1005--bc1096
m64279e_220622_130322/33031614/ccs	1480	51.15	23.90	4170_bc1005--bc1096
m64279e_220622_130322/33031640/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33032145/ccs	1474	51.09	35.94	4170_bc1005--bc1096
m64279e_220622_130322/33032653/ccs	1464	54.78	48.66	4170_bc1005--bc1096
m64279e_220622_130322/33032705/ccs	1472	53.67	92.97	4170_bc1005--bc1096
m64279e_220622_130322/33032752/ccs	1464	54.99	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33032779/ccs	1469	51.19	30.07	4170_bc1005--bc1096
m64279e_220622_130322/33032781/ccs	1470	54.97	30.69	4170_bc1005--bc1096
m64279e_220622_130322/33032834/ccs	1484	54.65	29.23	4170_bc1005--bc1096
m64279e_220622_130322/33033035/ccs	1464	54.85	81.43	4170_bc1005--bc1096
m64279e_220622_130322/33095754/ccs	1472	55.16	89.28	4170_bc1005--bc1096
m64279e_220622_130322/33096129/ccs	1474	51.09	53.79	4170_bc1005--bc1096
m64279e_220622_130322/33096171/ccs	1464	54.85	80.62	4170_bc1005--bc1096
m64279e_220622_130322/33096665/ccs	1498	52.80	80.45	4170_bc1005--bc1096
m64279e_220622_130322/33096849/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33096861/ccs	1466	54.84	36.54	4170_bc1005--bc1096
m64279e_220622_130322/33096998/ccs	1464	54.78	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33097328/ccs	1487	54.00	30.17	4170_bc1005--bc1096
m64279e_220622_130322/33161286/ccs	1498	53.07	72.71	4170_bc1005--bc1096
m64279e_220622_130322/33161297/ccs	1471	55.13	35.39	4170_bc1005--bc1096
m64279e_220622_130322/33161395/ccs	1469	55.28	28.38	4170_bc1005--bc1096
m64279e_220622_130322/33161632/ccs	1473	55.19	69.66	4170_bc1005--bc1096
m64279e_220622_130322/33161970/ccs	1462	54.79	44.65	4170_bc1005--bc1096
m64279e_220622_130322/33161982/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33162048/ccs	1474	51.09	33.15	4170_bc1005--bc1096
m64279e_220622_130322/33162091/ccs	1498	53.07	34.74	4170_bc1005--bc1096
m64279e_220622_130322/33162253/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33162281/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33162344/ccs	1472	53.74	59.47	4170_bc1005--bc1096
m64279e_220622_130322/33162393/ccs	1472	55.23	42.38	4170_bc1005--bc1096
m64279e_220622_130322/33162402/ccs	1473	51.05	45.68	4170_bc1005--bc1096
m64279e_220622_130322/33163210/ccs	1464	54.85	38.64	4170_bc1005--bc1096
m64279e_220622_130322/33163323/ccs	1472	51.02	28.81	4170_bc1005--bc1096
m64279e_220622_130322/33163406/ccs	1474	51.02	64.67	4170_bc1005--bc1096
m64279e_220622_130322/33163459/ccs	1464	54.85	43.35	4170_bc1005--bc1096
m64279e_220622_130322/33163564/ccs	1499	53.10	34.18	4170_bc1005--bc1096
m64279e_220622_130322/33163972/ccs	1474	51.09	34.06	4170_bc1005--bc1096
m64279e_220622_130322/33164049/ccs	1472	55.23	55.94	4170_bc1005--bc1096
m64279e_220622_130322/33226802/ccs	1474	51.09	89.28	4170_bc1005--bc1096
m64279e_220622_130322/33227335/ccs	1492	52.35	28.42	4170_bc1005--bc1096
m64279e_220622_130322/33227395/ccs	1499	53.10	34.63	4170_bc1005--bc1096
m64279e_220622_130322/33228595/ccs	1468	55.18	23.50	4170_bc1005--bc1096
m64279e_220622_130322/33228625/ccs	1498	53.00	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33229053/ccs	1498	53.07	92.66	4170_bc1005--bc1096
m64279e_220622_130322/33229076/ccs	1498	52.94	29.34	4170_bc1005--bc1096
m64279e_220622_130322/33229195/ccs	1458	54.32	56.29	4170_bc1005--bc1096
m64279e_220622_130322/33229579/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33292452/ccs	1464	54.99	40.63	4170_bc1005--bc1096
m64279e_220622_130322/33292588/ccs	1482	54.05	41.38	4170_bc1005--bc1096
m64279e_220622_130322/33292674/ccs	1473	52.95	63.68	4170_bc1005--bc1096
m64279e_220622_130322/33292779/ccs	1483	54.01	60.71	4170_bc1005--bc1096
m64279e_220622_130322/33292817/ccs	1470	54.90	29.59	4170_bc1005--bc1096
m64279e_220622_130322/33293197/ccs	1481	55.03	23.83	4170_bc1005--bc1096
m64279e_220622_130322/33293347/ccs	1471	55.13	40.59	4170_bc1005--bc1096
m64279e_220622_130322/33293545/ccs	1499	52.84	37.81	4170_bc1005--bc1096
m64279e_220622_130322/33293558/ccs	1472	53.80	33.65	4170_bc1005--bc1096
m64279e_220622_130322/33293954/ccs	1464	54.85	92.64	4170_bc1005--bc1096
m64279e_220622_130322/33294125/ccs	1473	53.84	35.12	4170_bc1005--bc1096
m64279e_220622_130322/33294670/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33294695/ccs	1469	55.00	22.21	4170_bc1005--bc1096
m64279e_220622_130322/33294829/ccs	1464	54.99	86.04	4170_bc1005--bc1096
m64279e_220622_130322/33294892/ccs	1464	54.78	92.96	4170_bc1005--bc1096
m64279e_220622_130322/33358500/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33358864/ccs	1464	54.85	37.55	4170_bc1005--bc1096
m64279e_220622_130322/33359036/ccs	1492	53.69	25.01	4170_bc1005--bc1096
m64279e_220622_130322/33359439/ccs	1472	53.74	77.44	4170_bc1005--bc1096
m64279e_220622_130322/33359484/ccs	1466	54.98	35.27	4170_bc1005--bc1096
m64279e_220622_130322/33359587/ccs	1461	52.36	24.55	4170_bc1005--bc1096
m64279e_220622_130322/33359963/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33360005/ccs	1474	51.09	52.33	4170_bc1005--bc1096
m64279e_220622_130322/33360040/ccs	1473	55.13	70.62	4170_bc1005--bc1096
m64279e_220622_130322/33360080/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33360172/ccs	1474	51.02	81.45	4170_bc1005--bc1096
m64279e_220622_130322/33360473/ccs	1464	54.78	56.97	4170_bc1005--bc1096
m64279e_220622_130322/33360602/ccs	1475	51.12	32.96	4170_bc1005--bc1096
m64279e_220622_130322/33360630/ccs	1498	52.87	92.78	4170_bc1005--bc1096
m64279e_220622_130322/33423670/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33423718/ccs	1464	54.85	54.45	4170_bc1005--bc1096
m64279e_220622_130322/33423787/ccs	1472	55.23	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33423863/ccs	1474	55.09	33.45	4170_bc1005--bc1096
m64279e_220622_130322/33424193/ccs	1498	53.07	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33424348/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33424607/ccs	1471	55.20	36.52	4170_bc1005--bc1096
m64279e_220622_130322/33424879/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33425421/ccs	1479	51.25	26.23	4170_bc1005--bc1096
m64279e_220622_130322/33425668/ccs	1473	53.84	41.68	4170_bc1005--bc1096
m64279e_220622_130322/33425982/ccs	1465	54.81	58.39	4170_bc1005--bc1096
m64279e_220622_130322/33426172/ccs	1507	53.02	34.61	4170_bc1005--bc1096
m64279e_220622_130322/33489204/ccs	1458	54.32	92.89	4170_bc1005--bc1096
m64279e_220622_130322/33489887/ccs	1469	54.80	21.58	4170_bc1005--bc1096
m64279e_220622_130322/33490418/ccs	1475	53.76	24.36	4170_bc1005--bc1096
m64279e_220622_130322/33490485/ccs	1472	53.80	81.33	4170_bc1005--bc1096
m64279e_220622_130322/33490702/ccs	1458	54.32	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33490855/ccs	1464	54.92	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33491279/ccs	1474	51.09	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33491356/ccs	1463	54.75	63.42	4170_bc1005--bc1096
m64279e_220622_130322/33491477/ccs	1477	55.11	23.51	4170_bc1005--bc1096
m64279e_220622_130322/33491579/ccs	1483	54.01	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33554463/ccs	1472	55.23	55.47	4170_bc1005--bc1096
m64279e_220622_130322/33554476/ccs	1486	55.45	23.93	4170_bc1005--bc1096
m64279e_220622_130322/33554488/ccs	1463	51.20	22.92	4170_bc1005--bc1096
m64279e_220622_130322/33554873/ccs	1492	52.95	29.35	4170_bc1005--bc1096
m64279e_220622_130322/33555040/ccs	1500	53.13	30.07	4170_bc1005--bc1096
m64279e_220622_130322/33555329/ccs	1458	54.32	31.91	4170_bc1005--bc1096
m64279e_220622_130322/33555395/ccs	1477	53.55	23.31	4170_bc1005--bc1096
m64279e_220622_130322/33555641/ccs	1472	55.30	92.32	4170_bc1005--bc1096
m64279e_220622_130322/33556133/ccs	1474	51.02	26.63	4170_bc1005--bc1096
m64279e_220622_130322/33556139/ccs	1498	52.80	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33556185/ccs	1477	55.31	33.26	4170_bc1005--bc1096
m64279e_220622_130322/33556525/ccs	1472	53.80	92.99	4170_bc1005--bc1096
m64279e_220622_130322/33556754/ccs	1472	53.74	88.66	4170_bc1005--bc1096
m64279e_220622_130322/33557304/ccs	1472	55.23	37.02	4170_bc1005--bc1096
m64279e_220622_130322/33557328/ccs	1475	51.05	33.13	4170_bc1005--bc1096
m64279e_220622_130322/33620042/ccs	1472	53.74	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33620284/ccs	1471	55.13	37.85	4170_bc1005--bc1096
m64279e_220622_130322/33620326/ccs	1470	53.88	33.30	4170_bc1005--bc1096
m64279e_220622_130322/33620417/ccs	1464	54.85	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33620734/ccs	1477	51.05	23.42	4170_bc1005--bc1096
m64279e_220622_130322/33620946/ccs	1472	55.30	93.00	4170_bc1005--bc1096
m64279e_220622_130322/33620964/ccs	1472	55.23	48.68	4170_bc1005--bc1096
