#id	length	GC	avg.qual	sample
m64279e_220428_134527/27986132/ccs	1472	55.16	81.03	4112_bc1008--bc1075
m64279e_220428_134527/27986440/ccs	1464	54.85	44.38	4112_bc1008--bc1075
m64279e_220428_134527/27986502/ccs	1462	55.06	25.54	4112_bc1008--bc1075
m64279e_220428_134527/28049794/ccs	1464	54.92	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28050259/ccs	1474	51.09	54.89	4112_bc1008--bc1075
m64279e_220428_134527/28050409/ccs	1474	51.09	34.68	4112_bc1008--bc1075
m64279e_220428_134527/28050419/ccs	1472	55.23	39.21	4112_bc1008--bc1075
m64279e_220428_134527/28050616/ccs	1476	55.28	29.85	4112_bc1008--bc1075
m64279e_220428_134527/28050931/ccs	1474	51.09	92.78	4112_bc1008--bc1075
m64279e_220428_134527/28051990/ccs	1483	54.01	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28052014/ccs	1464	54.78	78.49	4112_bc1008--bc1075
m64279e_220428_134527/28052031/ccs	1458	54.32	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28115121/ccs	1464	54.85	68.15	4112_bc1008--bc1075
m64279e_220428_134527/28115145/ccs	1469	53.71	26.95	4112_bc1008--bc1075
m64279e_220428_134527/28115536/ccs	1471	55.27	35.07	4112_bc1008--bc1075
m64279e_220428_134527/28115569/ccs	1471	55.27	34.54	4112_bc1008--bc1075
m64279e_220428_134527/28115607/ccs	1461	54.76	27.85	4112_bc1008--bc1075
m64279e_220428_134527/28115800/ccs	1472	55.23	92.99	4112_bc1008--bc1075
m64279e_220428_134527/28115817/ccs	1472	55.16	48.65	4112_bc1008--bc1075
m64279e_220428_134527/28115976/ccs	1473	51.05	32.95	4112_bc1008--bc1075
m64279e_220428_134527/28116077/ccs	1480	53.65	22.12	4112_bc1008--bc1075
m64279e_220428_134527/28116149/ccs	1474	50.88	43.34	4112_bc1008--bc1075
m64279e_220428_134527/28116152/ccs	1464	54.99	32.90	4112_bc1008--bc1075
m64279e_220428_134527/28116204/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28117133/ccs	1465	54.95	33.07	4112_bc1008--bc1075
m64279e_220428_134527/28117267/ccs	1467	54.87	32.53	4112_bc1008--bc1075
m64279e_220428_134527/28117361/ccs	1458	54.32	56.25	4112_bc1008--bc1075
m64279e_220428_134527/28117568/ccs	1483	54.01	41.71	4112_bc1008--bc1075
m64279e_220428_134527/28180810/ccs	1474	51.02	74.37	4112_bc1008--bc1075
m64279e_220428_134527/28180851/ccs	1472	53.74	92.97	4112_bc1008--bc1075
m64279e_220428_134527/28181171/ccs	1486	53.84	20.20	4112_bc1008--bc1075
m64279e_220428_134527/28181175/ccs	1473	53.70	28.47	4112_bc1008--bc1075
m64279e_220428_134527/28181533/ccs	1474	51.09	37.94	4112_bc1008--bc1075
m64279e_220428_134527/28181802/ccs	1503	52.96	28.82	4112_bc1008--bc1075
m64279e_220428_134527/28182063/ccs	1474	51.09	89.28	4112_bc1008--bc1075
m64279e_220428_134527/28182122/ccs	1461	54.69	24.49	4112_bc1008--bc1075
m64279e_220428_134527/28182364/ccs	1467	55.01	23.86	4112_bc1008--bc1075
m64279e_220428_134527/28182623/ccs	1473	51.05	31.52	4112_bc1008--bc1075
m64279e_220428_134527/28183037/ccs	1463	54.82	26.08	4112_bc1008--bc1075
m64279e_220428_134527/28183161/ccs	1474	51.09	83.16	4112_bc1008--bc1075
m64279e_220428_134527/28246149/ccs	1464	54.85	92.13	4112_bc1008--bc1075
m64279e_220428_134527/28246241/ccs	1485	51.38	22.74	4112_bc1008--bc1075
m64279e_220428_134527/28248442/ccs	1498	53.07	90.20	4112_bc1008--bc1075
m64279e_220428_134527/28248561/ccs	1486	55.32	24.47	4112_bc1008--bc1075
m64279e_220428_134527/28248579/ccs	1497	53.04	37.37	4112_bc1008--bc1075
m64279e_220428_134527/28248850/ccs	1475	51.05	25.94	4112_bc1008--bc1075
m64279e_220428_134527/28248901/ccs	1464	54.92	78.37	4112_bc1008--bc1075
m64279e_220428_134527/28311587/ccs	1499	53.10	36.44	4112_bc1008--bc1075
m64279e_220428_134527/28311827/ccs	1474	51.09	72.95	4112_bc1008--bc1075
m64279e_220428_134527/28312077/ccs	1464	54.85	66.55	4112_bc1008--bc1075
m64279e_220428_134527/28312211/ccs	1465	54.95	26.93	4112_bc1008--bc1075
m64279e_220428_134527/28313286/ccs	1480	51.01	25.80	4112_bc1008--bc1075
m64279e_220428_134527/28313357/ccs	1472	55.16	39.04	4112_bc1008--bc1075
m64279e_220428_134527/28313590/ccs	1472	55.16	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28313603/ccs	1472	55.23	92.72	4112_bc1008--bc1075
m64279e_220428_134527/28313783/ccs	1472	53.74	42.55	4112_bc1008--bc1075
m64279e_220428_134527/28313845/ccs	1464	54.85	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28314156/ccs	1472	55.10	45.99	4112_bc1008--bc1075
m64279e_220428_134527/28314407/ccs	1498	53.07	91.48	4112_bc1008--bc1075
m64279e_220428_134527/28377156/ccs	1498	52.87	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28377581/ccs	1481	54.02	32.21	4112_bc1008--bc1075
m64279e_220428_134527/28378364/ccs	1458	54.32	89.24	4112_bc1008--bc1075
m64279e_220428_134527/28378464/ccs	1500	53.13	31.81	4112_bc1008--bc1075
m64279e_220428_134527/28378481/ccs	1468	54.56	31.58	4112_bc1008--bc1075
m64279e_220428_134527/28379146/ccs	1474	51.09	45.89	4112_bc1008--bc1075
m64279e_220428_134527/28379164/ccs	1458	54.32	49.61	4112_bc1008--bc1075
m64279e_220428_134527/28379259/ccs	1472	55.16	92.97	4112_bc1008--bc1075
m64279e_220428_134527/28379447/ccs	1483	54.01	60.45	4112_bc1008--bc1075
m64279e_220428_134527/28379507/ccs	1498	53.07	48.67	4112_bc1008--bc1075
m64279e_220428_134527/28379869/ccs	1472	55.16	75.75	4112_bc1008--bc1075
m64279e_220428_134527/28379899/ccs	1483	54.01	70.47	4112_bc1008--bc1075
m64279e_220428_134527/28442707/ccs	1473	51.12	33.56	4112_bc1008--bc1075
m64279e_220428_134527/28442864/ccs	1464	54.92	25.13	4112_bc1008--bc1075
m64279e_220428_134527/28443196/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28443309/ccs	1498	53.00	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28443366/ccs	1472	51.22	28.20	4112_bc1008--bc1075
m64279e_220428_134527/28443416/ccs	1498	53.07	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28443663/ccs	1474	51.09	92.93	4112_bc1008--bc1075
m64279e_220428_134527/28443791/ccs	1474	51.02	58.50	4112_bc1008--bc1075
m64279e_220428_134527/28444310/ccs	1472	55.30	92.91	4112_bc1008--bc1075
m64279e_220428_134527/28444335/ccs	1472	55.23	34.21	4112_bc1008--bc1075
m64279e_220428_134527/28444499/ccs	1464	54.85	34.71	4112_bc1008--bc1075
m64279e_220428_134527/28444571/ccs	1498	53.07	64.23	4112_bc1008--bc1075
m64279e_220428_134527/28444829/ccs	1464	54.85	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28445390/ccs	1470	53.67	29.01	4112_bc1008--bc1075
m64279e_220428_134527/28445429/ccs	1483	54.01	38.15	4112_bc1008--bc1075
m64279e_220428_134527/28508585/ccs	1482	53.98	35.24	4112_bc1008--bc1075
m64279e_220428_134527/28508708/ccs	1472	55.16	92.39	4112_bc1008--bc1075
m64279e_220428_134527/28508979/ccs	1471	53.70	27.59	4112_bc1008--bc1075
m64279e_220428_134527/28509735/ccs	1472	51.02	27.20	4112_bc1008--bc1075
m64279e_220428_134527/28510069/ccs	1458	54.32	91.63	4112_bc1008--bc1075
m64279e_220428_134527/28510108/ccs	1471	53.64	24.37	4112_bc1008--bc1075
m64279e_220428_134527/28510262/ccs	1497	53.04	29.02	4112_bc1008--bc1075
m64279e_220428_134527/28510462/ccs	1475	51.05	33.96	4112_bc1008--bc1075
m64279e_220428_134527/28510749/ccs	1472	55.23	82.29	4112_bc1008--bc1075
m64279e_220428_134527/28510782/ccs	1475	55.25	24.39	4112_bc1008--bc1075
m64279e_220428_134527/28510843/ccs	1472	53.80	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28510981/ccs	1472	53.74	52.10	4112_bc1008--bc1075
m64279e_220428_134527/28511053/ccs	1456	54.26	33.53	4112_bc1008--bc1075
m64279e_220428_134527/28511063/ccs	1473	50.92	22.37	4112_bc1008--bc1075
m64279e_220428_134527/28574052/ccs	1472	53.80	22.99	4112_bc1008--bc1075
m64279e_220428_134527/28574102/ccs	1508	52.98	80.53	4112_bc1008--bc1075
m64279e_220428_134527/28574152/ccs	1474	51.09	92.96	4112_bc1008--bc1075
m64279e_220428_134527/28574177/ccs	1474	51.09	90.59	4112_bc1008--bc1075
m64279e_220428_134527/28575370/ccs	1475	51.05	33.86	4112_bc1008--bc1075
m64279e_220428_134527/28575418/ccs	1464	54.85	50.87	4112_bc1008--bc1075
m64279e_220428_134527/28575844/ccs	1474	51.09	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28575894/ccs	1472	53.74	92.99	4112_bc1008--bc1075
m64279e_220428_134527/28575915/ccs	1491	51.37	25.31	4112_bc1008--bc1075
m64279e_220428_134527/28576491/ccs	1493	52.98	22.90	4112_bc1008--bc1075
m64279e_220428_134527/28639598/ccs	1472	55.23	92.96	4112_bc1008--bc1075
m64279e_220428_134527/28639708/ccs	1470	55.03	26.17	4112_bc1008--bc1075
m64279e_220428_134527/28639977/ccs	1483	54.01	46.69	4112_bc1008--bc1075
m64279e_220428_134527/28640343/ccs	1498	53.07	76.65	4112_bc1008--bc1075
m64279e_220428_134527/28640929/ccs	1463	54.96	22.12	4112_bc1008--bc1075
m64279e_220428_134527/28641288/ccs	1473	55.13	34.61	4112_bc1008--bc1075
m64279e_220428_134527/28641293/ccs	1474	51.09	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28641517/ccs	1498	53.07	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28704857/ccs	1474	51.09	50.68	4112_bc1008--bc1075
m64279e_220428_134527/28705090/ccs	1498	53.07	84.00	4112_bc1008--bc1075
m64279e_220428_134527/28705151/ccs	1482	53.98	27.57	4112_bc1008--bc1075
m64279e_220428_134527/28705153/ccs	1472	53.74	71.29	4112_bc1008--bc1075
m64279e_220428_134527/28705413/ccs	1482	53.98	73.58	4112_bc1008--bc1075
m64279e_220428_134527/28705442/ccs	1464	54.78	44.78	4112_bc1008--bc1075
m64279e_220428_134527/28705684/ccs	1472	53.74	43.55	4112_bc1008--bc1075
m64279e_220428_134527/28705940/ccs	1483	54.75	57.71	4112_bc1008--bc1075
m64279e_220428_134527/28706334/ccs	1458	54.32	86.86	4112_bc1008--bc1075
m64279e_220428_134527/28706531/ccs	1508	52.98	36.47	4112_bc1008--bc1075
m64279e_220428_134527/28707206/ccs	1464	54.85	52.45	4112_bc1008--bc1075
m64279e_220428_134527/28770567/ccs	1461	54.83	28.85	4112_bc1008--bc1075
m64279e_220428_134527/28770901/ccs	1464	54.85	67.45	4112_bc1008--bc1075
m64279e_220428_134527/28771043/ccs	1464	54.85	69.50	4112_bc1008--bc1075
m64279e_220428_134527/28771102/ccs	1473	55.19	47.45	4112_bc1008--bc1075
m64279e_220428_134527/28771123/ccs	1483	54.01	92.91	4112_bc1008--bc1075
m64279e_220428_134527/28771614/ccs	1483	54.01	78.36	4112_bc1008--bc1075
m64279e_220428_134527/28771764/ccs	1475	55.66	22.10	4112_bc1008--bc1075
m64279e_220428_134527/28771844/ccs	1470	53.74	37.00	4112_bc1008--bc1075
m64279e_220428_134527/28771908/ccs	1472	53.80	72.94	4112_bc1008--bc1075
m64279e_220428_134527/28772154/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28772784/ccs	1498	53.14	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28772899/ccs	1474	50.95	59.59	4112_bc1008--bc1075
m64279e_220428_134527/28772993/ccs	1474	51.09	29.43	4112_bc1008--bc1075
m64279e_220428_134527/28773050/ccs	1474	51.02	75.21	4112_bc1008--bc1075
m64279e_220428_134527/28773185/ccs	1472	55.23	74.53	4112_bc1008--bc1075
m64279e_220428_134527/28836902/ccs	1463	54.75	27.44	4112_bc1008--bc1075
m64279e_220428_134527/28837071/ccs	1464	54.92	92.94	4112_bc1008--bc1075
m64279e_220428_134527/28837327/ccs	1510	54.04	20.22	4112_bc1008--bc1075
m64279e_220428_134527/28837339/ccs	1483	54.01	28.26	4112_bc1008--bc1075
m64279e_220428_134527/28837639/ccs	1472	53.67	92.99	4112_bc1008--bc1075
m64279e_220428_134527/28837678/ccs	1464	54.85	46.83	4112_bc1008--bc1075
m64279e_220428_134527/28837825/ccs	1478	53.99	21.92	4112_bc1008--bc1075
m64279e_220428_134527/28838008/ccs	1464	54.85	92.96	4112_bc1008--bc1075
m64279e_220428_134527/28838190/ccs	1464	54.85	63.46	4112_bc1008--bc1075
m64279e_220428_134527/28838286/ccs	1474	51.02	63.16	4112_bc1008--bc1075
m64279e_220428_134527/28838654/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28901474/ccs	1458	54.32	37.65	4112_bc1008--bc1075
m64279e_220428_134527/28901744/ccs	1482	53.98	34.71	4112_bc1008--bc1075
m64279e_220428_134527/28902173/ccs	1464	54.64	37.29	4112_bc1008--bc1075
m64279e_220428_134527/28902513/ccs	1472	53.74	87.59	4112_bc1008--bc1075
m64279e_220428_134527/28902626/ccs	1464	54.85	42.80	4112_bc1008--bc1075
m64279e_220428_134527/28902931/ccs	1464	54.71	92.74	4112_bc1008--bc1075
m64279e_220428_134527/28903114/ccs	1472	55.23	47.58	4112_bc1008--bc1075
m64279e_220428_134527/28903209/ccs	1472	55.23	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28903325/ccs	1476	51.15	46.69	4112_bc1008--bc1075
m64279e_220428_134527/28903429/ccs	1464	54.85	87.20	4112_bc1008--bc1075
m64279e_220428_134527/28903562/ccs	1464	54.85	47.52	4112_bc1008--bc1075
m64279e_220428_134527/28903651/ccs	1474	51.09	33.15	4112_bc1008--bc1075
m64279e_220428_134527/28903665/ccs	1464	54.85	59.68	4112_bc1008--bc1075
m64279e_220428_134527/28903859/ccs	1473	50.98	34.41	4112_bc1008--bc1075
m64279e_220428_134527/28904063/ccs	1472	53.74	83.22	4112_bc1008--bc1075
m64279e_220428_134527/28966939/ccs	1472	53.80	92.82	4112_bc1008--bc1075
m64279e_220428_134527/28967138/ccs	1472	53.74	92.99	4112_bc1008--bc1075
m64279e_220428_134527/28967556/ccs	1466	54.84	48.89	4112_bc1008--bc1075
m64279e_220428_134527/28967840/ccs	1498	53.07	93.00	4112_bc1008--bc1075
m64279e_220428_134527/28968370/ccs	1483	54.01	50.71	4112_bc1008--bc1075
m64279e_220428_134527/28968638/ccs	1464	54.92	51.55	4112_bc1008--bc1075
m64279e_220428_134527/28968767/ccs	1474	51.09	67.43	4112_bc1008--bc1075
m64279e_220428_134527/28968808/ccs	1472	55.23	47.87	4112_bc1008--bc1075
m64279e_220428_134527/28968980/ccs	1458	54.32	37.79	4112_bc1008--bc1075
m64279e_220428_134527/28969326/ccs	1464	54.92	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29032560/ccs	1481	54.02	30.55	4112_bc1008--bc1075
m64279e_220428_134527/29032647/ccs	1499	53.04	41.25	4112_bc1008--bc1075
m64279e_220428_134527/29032913/ccs	1465	55.15	21.70	4112_bc1008--bc1075
m64279e_220428_134527/29032999/ccs	1464	54.92	90.72	4112_bc1008--bc1075
m64279e_220428_134527/29033014/ccs	1459	54.63	25.47	4112_bc1008--bc1075
m64279e_220428_134527/29033053/ccs	1475	51.05	31.83	4112_bc1008--bc1075
m64279e_220428_134527/29034509/ccs	1498	52.87	92.72	4112_bc1008--bc1075
m64279e_220428_134527/29034535/ccs	1462	54.79	26.77	4112_bc1008--bc1075
m64279e_220428_134527/29034826/ccs	1498	53.07	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29034905/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29034927/ccs	1474	51.02	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29035066/ccs	1471	55.13	37.13	4112_bc1008--bc1075
m64279e_220428_134527/29035159/ccs	1462	54.99	28.74	4112_bc1008--bc1075
m64279e_220428_134527/29035199/ccs	1472	50.95	31.09	4112_bc1008--bc1075
m64279e_220428_134527/29035255/ccs	1478	53.79	24.38	4112_bc1008--bc1075
m64279e_220428_134527/29035318/ccs	1498	53.07	87.24	4112_bc1008--bc1075
m64279e_220428_134527/29098513/ccs	1483	54.01	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29098539/ccs	1471	55.13	43.16	4112_bc1008--bc1075
m64279e_220428_134527/29099087/ccs	1465	54.74	82.24	4112_bc1008--bc1075
m64279e_220428_134527/29099360/ccs	1472	55.23	75.52	4112_bc1008--bc1075
m64279e_220428_134527/29100192/ccs	1467	55.42	21.37	4112_bc1008--bc1075
m64279e_220428_134527/29100227/ccs	1464	54.85	58.83	4112_bc1008--bc1075
m64279e_220428_134527/29100345/ccs	1499	53.10	58.51	4112_bc1008--bc1075
m64279e_220428_134527/29100584/ccs	1494	53.88	20.11	4112_bc1008--bc1075
m64279e_220428_134527/29100642/ccs	1462	54.79	32.21	4112_bc1008--bc1075
m64279e_220428_134527/29100702/ccs	1474	51.09	46.32	4112_bc1008--bc1075
m64279e_220428_134527/29100705/ccs	1470	55.17	23.72	4112_bc1008--bc1075
m64279e_220428_134527/29100747/ccs	1474	50.95	49.68	4112_bc1008--bc1075
m64279e_220428_134527/29100879/ccs	1464	54.85	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29163569/ccs	1483	53.94	84.05	4112_bc1008--bc1075
m64279e_220428_134527/29163636/ccs	1472	53.74	77.97	4112_bc1008--bc1075
m64279e_220428_134527/29163692/ccs	1474	51.02	31.60	4112_bc1008--bc1075
m64279e_220428_134527/29163730/ccs	1471	55.20	48.63	4112_bc1008--bc1075
m64279e_220428_134527/29163897/ccs	1496	52.94	21.46	4112_bc1008--bc1075
m64279e_220428_134527/29163991/ccs	1471	55.34	90.00	4112_bc1008--bc1075
m64279e_220428_134527/29164610/ccs	1472	55.23	52.24	4112_bc1008--bc1075
m64279e_220428_134527/29164992/ccs	1483	54.01	39.55	4112_bc1008--bc1075
m64279e_220428_134527/29165254/ccs	1502	53.06	26.82	4112_bc1008--bc1075
m64279e_220428_134527/29165989/ccs	1474	51.02	36.55	4112_bc1008--bc1075
m64279e_220428_134527/29166215/ccs	1498	53.07	80.72	4112_bc1008--bc1075
m64279e_220428_134527/29166329/ccs	1463	54.82	48.53	4112_bc1008--bc1075
m64279e_220428_134527/29229513/ccs	1508	53.38	26.16	4112_bc1008--bc1075
m64279e_220428_134527/29229784/ccs	1472	53.80	63.66	4112_bc1008--bc1075
m64279e_220428_134527/29230102/ccs	1459	53.19	23.55	4112_bc1008--bc1075
m64279e_220428_134527/29230176/ccs	1473	51.05	92.67	4112_bc1008--bc1075
m64279e_220428_134527/29230604/ccs	1464	54.85	92.45	4112_bc1008--bc1075
m64279e_220428_134527/29230667/ccs	1475	51.12	30.59	4112_bc1008--bc1075
m64279e_220428_134527/29230873/ccs	1471	55.13	28.65	4112_bc1008--bc1075
m64279e_220428_134527/29231042/ccs	1472	55.16	42.68	4112_bc1008--bc1075
m64279e_220428_134527/29231180/ccs	1474	51.09	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29231272/ccs	1472	53.80	63.70	4112_bc1008--bc1075
m64279e_220428_134527/29231320/ccs	1474	51.02	40.19	4112_bc1008--bc1075
m64279e_220428_134527/29231456/ccs	1464	54.85	79.45	4112_bc1008--bc1075
m64279e_220428_134527/29231628/ccs	1464	54.85	51.36	4112_bc1008--bc1075
m64279e_220428_134527/29231896/ccs	1472	55.23	92.91	4112_bc1008--bc1075
m64279e_220428_134527/29294644/ccs	1474	51.09	35.32	4112_bc1008--bc1075
m64279e_220428_134527/29294652/ccs	1480	51.01	23.01	4112_bc1008--bc1075
m64279e_220428_134527/29294665/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29294695/ccs	1472	55.23	67.87	4112_bc1008--bc1075
m64279e_220428_134527/29294704/ccs	1483	54.01	33.95	4112_bc1008--bc1075
m64279e_220428_134527/29295336/ccs	1474	51.09	73.63	4112_bc1008--bc1075
m64279e_220428_134527/29295559/ccs	1467	54.87	32.46	4112_bc1008--bc1075
m64279e_220428_134527/29295694/ccs	1498	53.07	87.00	4112_bc1008--bc1075
m64279e_220428_134527/29295707/ccs	1464	54.85	68.63	4112_bc1008--bc1075
m64279e_220428_134527/29296042/ccs	1472	53.80	74.59	4112_bc1008--bc1075
m64279e_220428_134527/29296740/ccs	1462	54.86	27.41	4112_bc1008--bc1075
m64279e_220428_134527/29296819/ccs	1477	51.05	32.07	4112_bc1008--bc1075
m64279e_220428_134527/29296994/ccs	1472	55.23	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29360147/ccs	1474	51.02	48.68	4112_bc1008--bc1075
m64279e_220428_134527/29360264/ccs	1462	54.72	25.54	4112_bc1008--bc1075
m64279e_220428_134527/29360268/ccs	1474	51.09	53.08	4112_bc1008--bc1075
m64279e_220428_134527/29360651/ccs	1478	51.15	23.34	4112_bc1008--bc1075
m64279e_220428_134527/29360727/ccs	1498	53.00	78.59	4112_bc1008--bc1075
m64279e_220428_134527/29360858/ccs	1492	53.08	22.33	4112_bc1008--bc1075
m64279e_220428_134527/29360910/ccs	1472	55.23	33.70	4112_bc1008--bc1075
m64279e_220428_134527/29360912/ccs	1473	55.33	23.95	4112_bc1008--bc1075
m64279e_220428_134527/29361169/ccs	1473	55.19	23.37	4112_bc1008--bc1075
m64279e_220428_134527/29361286/ccs	1474	51.09	52.58	4112_bc1008--bc1075
m64279e_220428_134527/29361358/ccs	1474	51.09	78.31	4112_bc1008--bc1075
m64279e_220428_134527/29362052/ccs	1472	53.74	37.37	4112_bc1008--bc1075
m64279e_220428_134527/29362060/ccs	1473	51.05	36.63	4112_bc1008--bc1075
m64279e_220428_134527/29362507/ccs	1464	54.85	55.69	4112_bc1008--bc1075
m64279e_220428_134527/29362548/ccs	1483	54.01	52.00	4112_bc1008--bc1075
m64279e_220428_134527/29426294/ccs	1498	53.07	70.56	4112_bc1008--bc1075
m64279e_220428_134527/29426395/ccs	1466	54.91	80.34	4112_bc1008--bc1075
m64279e_220428_134527/29426405/ccs	1464	54.85	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29426511/ccs	1498	53.07	55.75	4112_bc1008--bc1075
m64279e_220428_134527/29426549/ccs	1498	53.00	38.76	4112_bc1008--bc1075
m64279e_220428_134527/29426732/ccs	1464	54.78	38.78	4112_bc1008--bc1075
m64279e_220428_134527/29426989/ccs	1457	54.29	33.52	4112_bc1008--bc1075
m64279e_220428_134527/29427201/ccs	1472	53.67	87.28	4112_bc1008--bc1075
m64279e_220428_134527/29427848/ccs	1508	52.98	55.93	4112_bc1008--bc1075
m64279e_220428_134527/29428317/ccs	1472	55.23	53.68	4112_bc1008--bc1075
m64279e_220428_134527/29428323/ccs	1472	55.23	34.99	4112_bc1008--bc1075
m64279e_220428_134527/29428417/ccs	1474	53.73	65.67	4112_bc1008--bc1075
m64279e_220428_134527/29491882/ccs	1498	53.00	40.51	4112_bc1008--bc1075
m64279e_220428_134527/29491903/ccs	1483	52.87	20.30	4112_bc1008--bc1075
m64279e_220428_134527/29492003/ccs	1472	54.76	89.83	4112_bc1008--bc1075
m64279e_220428_134527/29492724/ccs	1472	53.80	37.42	4112_bc1008--bc1075
m64279e_220428_134527/29493055/ccs	1472	53.67	75.65	4112_bc1008--bc1075
m64279e_220428_134527/29493442/ccs	1483	54.01	68.50	4112_bc1008--bc1075
m64279e_220428_134527/29493769/ccs	1458	54.32	92.98	4112_bc1008--bc1075
m64279e_220428_134527/29556902/ccs	1483	54.01	61.51	4112_bc1008--bc1075
m64279e_220428_134527/29556977/ccs	1472	55.23	37.30	4112_bc1008--bc1075
m64279e_220428_134527/29557769/ccs	1474	53.80	26.77	4112_bc1008--bc1075
m64279e_220428_134527/29557790/ccs	1474	51.09	68.97	4112_bc1008--bc1075
m64279e_220428_134527/29557827/ccs	1469	55.07	28.91	4112_bc1008--bc1075
m64279e_220428_134527/29557979/ccs	1464	54.85	38.42	4112_bc1008--bc1075
m64279e_220428_134527/29558177/ccs	1473	55.19	32.99	4112_bc1008--bc1075
m64279e_220428_134527/29558224/ccs	1464	54.85	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29558375/ccs	1474	51.09	92.89	4112_bc1008--bc1075
m64279e_220428_134527/29558618/ccs	1472	53.80	35.60	4112_bc1008--bc1075
m64279e_220428_134527/29558688/ccs	1469	55.00	30.43	4112_bc1008--bc1075
m64279e_220428_134527/29558738/ccs	1498	52.87	76.13	4112_bc1008--bc1075
m64279e_220428_134527/29558847/ccs	1472	55.16	76.04	4112_bc1008--bc1075
m64279e_220428_134527/29559455/ccs	1464	54.85	50.00	4112_bc1008--bc1075
m64279e_220428_134527/29622833/ccs	1471	53.64	34.16	4112_bc1008--bc1075
m64279e_220428_134527/29622944/ccs	1474	51.09	92.99	4112_bc1008--bc1075
m64279e_220428_134527/29623084/ccs	1472	53.80	65.34	4112_bc1008--bc1075
m64279e_220428_134527/29623091/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29623095/ccs	1472	53.74	34.45	4112_bc1008--bc1075
m64279e_220428_134527/29623129/ccs	1472	55.23	73.61	4112_bc1008--bc1075
m64279e_220428_134527/29624179/ccs	1473	51.05	36.88	4112_bc1008--bc1075
m64279e_220428_134527/29624483/ccs	1472	53.67	69.49	4112_bc1008--bc1075
m64279e_220428_134527/29624610/ccs	1461	54.83	24.33	4112_bc1008--bc1075
m64279e_220428_134527/29624675/ccs	1467	54.87	32.03	4112_bc1008--bc1075
m64279e_220428_134527/29624708/ccs	1464	54.78	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29624915/ccs	1483	54.01	46.61	4112_bc1008--bc1075
m64279e_220428_134527/29625050/ccs	1472	55.16	86.88	4112_bc1008--bc1075
m64279e_220428_134527/29687858/ccs	1473	51.12	29.34	4112_bc1008--bc1075
m64279e_220428_134527/29687946/ccs	1473	55.33	26.68	4112_bc1008--bc1075
m64279e_220428_134527/29688055/ccs	1467	54.94	22.46	4112_bc1008--bc1075
m64279e_220428_134527/29688073/ccs	1472	55.16	38.73	4112_bc1008--bc1075
m64279e_220428_134527/29688219/ccs	1464	54.85	64.02	4112_bc1008--bc1075
m64279e_220428_134527/29688405/ccs	1498	52.87	51.38	4112_bc1008--bc1075
m64279e_220428_134527/29688830/ccs	1472	55.23	46.10	4112_bc1008--bc1075
m64279e_220428_134527/29689171/ccs	1511	53.01	30.88	4112_bc1008--bc1075
m64279e_220428_134527/29689440/ccs	1472	55.23	48.19	4112_bc1008--bc1075
m64279e_220428_134527/29689620/ccs	1472	55.23	69.79	4112_bc1008--bc1075
m64279e_220428_134527/29690050/ccs	1473	50.98	38.22	4112_bc1008--bc1075
m64279e_220428_134527/29690100/ccs	1472	53.74	93.00	4112_bc1008--bc1075
m64279e_220428_134527/29690142/ccs	1458	54.39	24.22	4112_bc1008--bc1075
m64279e_220428_134527/29690380/ccs	1472	53.80	41.68	4112_bc1008--bc1075
m64279e_220428_134527/29690624/ccs	1472	55.16	36.98	4112_bc1008--bc1075
m64279e_220428_134527/29753558/ccs	1464	54.85	87.17	4112_bc1008--bc1075
