#id	length	GC	avg.qual	sample
m64279e_221001_075606/41222437/ccs	1498	52.87	92.45	4296_bc1022--bc1060
m64279e_221001_075606/41222508/ccs	1473	53.77	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41222609/ccs	1450	54.55	24.39	4296_bc1022--bc1060
m64279e_221001_075606/41222699/ccs	1464	54.85	43.54	4296_bc1022--bc1060
m64279e_221001_075606/41222797/ccs	1476	51.22	23.95	4296_bc1022--bc1060
m64279e_221001_075606/41222966/ccs	1475	55.59	29.94	4296_bc1022--bc1060
m64279e_221001_075606/41223071/ccs	1458	54.32	83.91	4296_bc1022--bc1060
m64279e_221001_075606/41223120/ccs	1473	54.99	37.68	4296_bc1022--bc1060
m64279e_221001_075606/41223200/ccs	1465	54.88	34.39	4296_bc1022--bc1060
m64279e_221001_075606/41223462/ccs	1458	54.32	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41223550/ccs	1499	52.97	38.50	4296_bc1022--bc1060
m64279e_221001_075606/41223553/ccs	1502	54.06	27.15	4296_bc1022--bc1060
m64279e_221001_075606/41223827/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41223846/ccs	1486	54.44	22.01	4296_bc1022--bc1060
m64279e_221001_075606/41224192/ccs	1458	54.32	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41224258/ccs	1505	51.83	39.09	4296_bc1022--bc1060
m64279e_221001_075606/41224603/ccs	1468	55.38	31.81	4296_bc1022--bc1060
m64279e_221001_075606/41224634/ccs	1481	54.69	22.02	4296_bc1022--bc1060
m64279e_221001_075606/41224729/ccs	1518	54.74	27.96	4296_bc1022--bc1060
m64279e_221001_075606/41287766/ccs	1472	54.69	29.43	4296_bc1022--bc1060
m64279e_221001_075606/41287781/ccs	1498	53.07	63.75	4296_bc1022--bc1060
m64279e_221001_075606/41288178/ccs	1498	53.54	64.96	4296_bc1022--bc1060
m64279e_221001_075606/41288390/ccs	1472	55.16	92.90	4296_bc1022--bc1060
m64279e_221001_075606/41288405/ccs	1499	53.10	49.76	4296_bc1022--bc1060
m64279e_221001_075606/41288458/ccs	1472	55.23	89.94	4296_bc1022--bc1060
m64279e_221001_075606/41288538/ccs	1464	54.85	92.86	4296_bc1022--bc1060
m64279e_221001_075606/41288670/ccs	1461	54.76	37.48	4296_bc1022--bc1060
m64279e_221001_075606/41288833/ccs	1512	53.17	23.54	4296_bc1022--bc1060
m64279e_221001_075606/41288887/ccs	1480	55.27	42.24	4296_bc1022--bc1060
m64279e_221001_075606/41289160/ccs	1482	55.47	25.70	4296_bc1022--bc1060
m64279e_221001_075606/41289341/ccs	1474	51.09	67.67	4296_bc1022--bc1060
m64279e_221001_075606/41289575/ccs	1466	55.05	27.68	4296_bc1022--bc1060
m64279e_221001_075606/41289662/ccs	1461	54.96	26.56	4296_bc1022--bc1060
m64279e_221001_075606/41290071/ccs	1472	55.16	85.56	4296_bc1022--bc1060
m64279e_221001_075606/41290462/ccs	1474	51.09	82.02	4296_bc1022--bc1060
m64279e_221001_075606/41290468/ccs	1498	53.00	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41290485/ccs	1473	51.87	31.73	4296_bc1022--bc1060
m64279e_221001_075606/41290535/ccs	1498	52.34	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41290576/ccs	1463	54.61	25.32	4296_bc1022--bc1060
m64279e_221001_075606/41353479/ccs	1495	53.04	26.32	4296_bc1022--bc1060
m64279e_221001_075606/41353617/ccs	1464	54.99	92.91	4296_bc1022--bc1060
m64279e_221001_075606/41353631/ccs	1498	53.00	92.88	4296_bc1022--bc1060
m64279e_221001_075606/41353855/ccs	1474	51.02	47.14	4296_bc1022--bc1060
m64279e_221001_075606/41353934/ccs	1461	51.95	21.36	4296_bc1022--bc1060
m64279e_221001_075606/41354054/ccs	1464	54.85	75.06	4296_bc1022--bc1060
m64279e_221001_075606/41354491/ccs	1472	55.16	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41354522/ccs	1508	52.98	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41354530/ccs	1475	51.05	53.69	4296_bc1022--bc1060
m64279e_221001_075606/41354628/ccs	1474	50.88	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41355072/ccs	1498	53.07	30.96	4296_bc1022--bc1060
m64279e_221001_075606/41355433/ccs	1472	53.80	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41355789/ccs	1472	53.67	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41355880/ccs	1464	54.99	33.15	4296_bc1022--bc1060
m64279e_221001_075606/41355896/ccs	1472	53.74	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41355938/ccs	1474	53.93	24.83	4296_bc1022--bc1060
m64279e_221001_075606/41419063/ccs	1463	55.02	41.60	4296_bc1022--bc1060
m64279e_221001_075606/41419131/ccs	1468	51.09	26.99	4296_bc1022--bc1060
m64279e_221001_075606/41419270/ccs	1471	55.20	77.53	4296_bc1022--bc1060
m64279e_221001_075606/41419426/ccs	1471	55.27	92.91	4296_bc1022--bc1060
m64279e_221001_075606/41419545/ccs	1477	53.01	31.80	4296_bc1022--bc1060
m64279e_221001_075606/41419618/ccs	1465	54.68	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41419817/ccs	1458	54.32	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41419868/ccs	1464	54.85	46.97	4296_bc1022--bc1060
m64279e_221001_075606/41420090/ccs	1472	55.23	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41420237/ccs	1506	52.99	30.61	4296_bc1022--bc1060
m64279e_221001_075606/41420446/ccs	1498	53.07	91.75	4296_bc1022--bc1060
m64279e_221001_075606/41420562/ccs	1464	54.85	92.63	4296_bc1022--bc1060
m64279e_221001_075606/41420638/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41420749/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41420886/ccs	1483	54.01	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41421090/ccs	1474	51.09	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41421426/ccs	1472	53.33	26.43	4296_bc1022--bc1060
m64279e_221001_075606/41421489/ccs	1464	54.85	91.96	4296_bc1022--bc1060
m64279e_221001_075606/41421629/ccs	1464	54.85	38.59	4296_bc1022--bc1060
m64279e_221001_075606/41484301/ccs	1478	54.26	37.25	4296_bc1022--bc1060
m64279e_221001_075606/41484353/ccs	1464	54.85	45.52	4296_bc1022--bc1060
m64279e_221001_075606/41484504/ccs	1473	50.98	29.82	4296_bc1022--bc1060
m64279e_221001_075606/41484990/ccs	1471	53.77	25.32	4296_bc1022--bc1060
m64279e_221001_075606/41485060/ccs	1464	54.78	44.87	4296_bc1022--bc1060
m64279e_221001_075606/41485287/ccs	1474	51.09	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41485399/ccs	1484	52.02	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41485474/ccs	1472	55.23	78.89	4296_bc1022--bc1060
m64279e_221001_075606/41485527/ccs	1483	54.15	56.71	4296_bc1022--bc1060
m64279e_221001_075606/41485706/ccs	1463	54.82	29.12	4296_bc1022--bc1060
m64279e_221001_075606/41485856/ccs	1465	54.40	27.60	4296_bc1022--bc1060
m64279e_221001_075606/41485998/ccs	1498	53.07	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41486343/ccs	1518	54.55	30.60	4296_bc1022--bc1060
m64279e_221001_075606/41486431/ccs	1457	54.36	27.28	4296_bc1022--bc1060
m64279e_221001_075606/41486757/ccs	1460	54.04	27.60	4296_bc1022--bc1060
m64279e_221001_075606/41487000/ccs	1471	52.01	91.73	4296_bc1022--bc1060
m64279e_221001_075606/41487036/ccs	1471	54.11	20.76	4296_bc1022--bc1060
m64279e_221001_075606/41487086/ccs	1474	51.15	33.23	4296_bc1022--bc1060
m64279e_221001_075606/41549887/ccs	1497	52.97	33.16	4296_bc1022--bc1060
m64279e_221001_075606/41549993/ccs	1471	53.77	39.46	4296_bc1022--bc1060
m64279e_221001_075606/41550158/ccs	1479	53.48	20.97	4296_bc1022--bc1060
m64279e_221001_075606/41550188/ccs	1464	54.85	43.60	4296_bc1022--bc1060
m64279e_221001_075606/41550302/ccs	1471	54.79	31.94	4296_bc1022--bc1060
m64279e_221001_075606/41550599/ccs	1463	54.89	32.70	4296_bc1022--bc1060
m64279e_221001_075606/41550630/ccs	1470	52.86	30.61	4296_bc1022--bc1060
m64279e_221001_075606/41550686/ccs	1475	51.05	73.64	4296_bc1022--bc1060
m64279e_221001_075606/41550702/ccs	1470	55.03	28.49	4296_bc1022--bc1060
m64279e_221001_075606/41550802/ccs	1486	54.17	34.66	4296_bc1022--bc1060
m64279e_221001_075606/41550952/ccs	1484	54.25	26.85	4296_bc1022--bc1060
m64279e_221001_075606/41551239/ccs	1494	54.62	27.59	4296_bc1022--bc1060
m64279e_221001_075606/41551314/ccs	1472	55.23	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41551343/ccs	1524	53.22	25.88	4296_bc1022--bc1060
m64279e_221001_075606/41551442/ccs	1464	54.85	38.66	4296_bc1022--bc1060
m64279e_221001_075606/41551533/ccs	1474	51.09	34.67	4296_bc1022--bc1060
m64279e_221001_075606/41551692/ccs	1464	54.85	92.97	4296_bc1022--bc1060
m64279e_221001_075606/41551780/ccs	1498	52.87	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41551943/ccs	1483	54.01	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41552291/ccs	1475	51.05	36.69	4296_bc1022--bc1060
m64279e_221001_075606/41552385/ccs	1476	55.28	33.17	4296_bc1022--bc1060
m64279e_221001_075606/41552428/ccs	1473	54.38	32.48	4296_bc1022--bc1060
m64279e_221001_075606/41615514/ccs	1448	53.52	35.00	4296_bc1022--bc1060
m64279e_221001_075606/41615687/ccs	1458	54.32	70.55	4296_bc1022--bc1060
m64279e_221001_075606/41615894/ccs	1471	55.13	37.48	4296_bc1022--bc1060
m64279e_221001_075606/41615904/ccs	1498	53.14	38.96	4296_bc1022--bc1060
m64279e_221001_075606/41616608/ccs	1475	53.90	30.53	4296_bc1022--bc1060
m64279e_221001_075606/41616755/ccs	1473	50.98	50.88	4296_bc1022--bc1060
m64279e_221001_075606/41616823/ccs	1498	53.07	32.10	4296_bc1022--bc1060
m64279e_221001_075606/41617101/ccs	1484	55.12	22.80	4296_bc1022--bc1060
m64279e_221001_075606/41617209/ccs	1481	55.03	23.40	4296_bc1022--bc1060
m64279e_221001_075606/41617309/ccs	1465	54.33	28.19	4296_bc1022--bc1060
m64279e_221001_075606/41617327/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41617524/ccs	1501	54.36	23.94	4296_bc1022--bc1060
m64279e_221001_075606/41617611/ccs	1463	54.89	30.89	4296_bc1022--bc1060
m64279e_221001_075606/41617646/ccs	1466	54.77	33.20	4296_bc1022--bc1060
m64279e_221001_075606/41617698/ccs	1464	54.99	47.18	4296_bc1022--bc1060
m64279e_221001_075606/41617829/ccs	1498	52.94	39.63	4296_bc1022--bc1060
m64279e_221001_075606/41617850/ccs	1472	54.48	32.66	4296_bc1022--bc1060
m64279e_221001_075606/41618067/ccs	1491	55.13	27.14	4296_bc1022--bc1060
m64279e_221001_075606/41618260/ccs	1472	55.23	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41681242/ccs	1472	53.74	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41681413/ccs	1480	51.82	25.11	4296_bc1022--bc1060
m64279e_221001_075606/41681482/ccs	1458	54.32	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41681518/ccs	1458	54.25	89.81	4296_bc1022--bc1060
m64279e_221001_075606/41682018/ccs	1476	51.02	29.20	4296_bc1022--bc1060
m64279e_221001_075606/41682069/ccs	1464	54.85	35.48	4296_bc1022--bc1060
m64279e_221001_075606/41682401/ccs	1472	53.80	92.81	4296_bc1022--bc1060
m64279e_221001_075606/41682427/ccs	1501	53.63	21.82	4296_bc1022--bc1060
m64279e_221001_075606/41682642/ccs	1468	51.09	43.61	4296_bc1022--bc1060
m64279e_221001_075606/41682738/ccs	1499	53.10	43.74	4296_bc1022--bc1060
m64279e_221001_075606/41682927/ccs	1512	54.23	23.09	4296_bc1022--bc1060
m64279e_221001_075606/41683021/ccs	1454	54.13	27.29	4296_bc1022--bc1060
m64279e_221001_075606/41683052/ccs	1496	53.01	27.24	4296_bc1022--bc1060
m64279e_221001_075606/41683109/ccs	1499	52.77	32.87	4296_bc1022--bc1060
m64279e_221001_075606/41683154/ccs	1474	51.02	92.39	4296_bc1022--bc1060
m64279e_221001_075606/41683252/ccs	1475	51.86	30.92	4296_bc1022--bc1060
m64279e_221001_075606/41683454/ccs	1464	54.78	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41683548/ccs	1458	54.32	92.99	4296_bc1022--bc1060
m64279e_221001_075606/41683610/ccs	1466	54.84	56.21	4296_bc1022--bc1060
m64279e_221001_075606/41683615/ccs	1465	54.88	32.13	4296_bc1022--bc1060
m64279e_221001_075606/41683625/ccs	1474	51.09	92.45	4296_bc1022--bc1060
m64279e_221001_075606/41683633/ccs	1464	54.78	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41683704/ccs	1473	50.98	51.54	4296_bc1022--bc1060
m64279e_221001_075606/41746566/ccs	1479	54.77	24.74	4296_bc1022--bc1060
m64279e_221001_075606/41746676/ccs	1464	54.85	60.65	4296_bc1022--bc1060
m64279e_221001_075606/41746726/ccs	1450	55.52	24.59	4296_bc1022--bc1060
m64279e_221001_075606/41746807/ccs	1473	53.90	32.60	4296_bc1022--bc1060
m64279e_221001_075606/41746809/ccs	1483	54.01	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41747132/ccs	1481	53.14	27.82	4296_bc1022--bc1060
m64279e_221001_075606/41747204/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41747273/ccs	1468	54.50	23.29	4296_bc1022--bc1060
m64279e_221001_075606/41747290/ccs	1472	55.16	91.12	4296_bc1022--bc1060
m64279e_221001_075606/41748049/ccs	1472	53.80	92.86	4296_bc1022--bc1060
m64279e_221001_075606/41748446/ccs	1472	55.23	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41748725/ccs	1466	54.91	29.34	4296_bc1022--bc1060
m64279e_221001_075606/41748890/ccs	1498	53.07	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41749190/ccs	1458	54.32	88.22	4296_bc1022--bc1060
m64279e_221001_075606/41812681/ccs	1499	52.57	35.84	4296_bc1022--bc1060
m64279e_221001_075606/41812725/ccs	1464	54.99	76.45	4296_bc1022--bc1060
m64279e_221001_075606/41812894/ccs	1474	51.09	69.40	4296_bc1022--bc1060
m64279e_221001_075606/41812937/ccs	1481	54.22	29.62	4296_bc1022--bc1060
m64279e_221001_075606/41812999/ccs	1480	55.14	27.33	4296_bc1022--bc1060
m64279e_221001_075606/41813247/ccs	1470	55.17	28.53	4296_bc1022--bc1060
m64279e_221001_075606/41813253/ccs	1483	54.01	54.68	4296_bc1022--bc1060
m64279e_221001_075606/41813288/ccs	1476	51.08	45.69	4296_bc1022--bc1060
m64279e_221001_075606/41813350/ccs	1474	51.09	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41813427/ccs	1465	54.68	24.16	4296_bc1022--bc1060
m64279e_221001_075606/41813569/ccs	1498	53.07	55.62	4296_bc1022--bc1060
m64279e_221001_075606/41813677/ccs	1464	54.85	28.59	4296_bc1022--bc1060
m64279e_221001_075606/41813855/ccs	1474	51.02	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41813967/ccs	1472	55.23	39.67	4296_bc1022--bc1060
m64279e_221001_075606/41814114/ccs	1472	55.23	25.64	4296_bc1022--bc1060
m64279e_221001_075606/41814317/ccs	1465	55.02	39.05	4296_bc1022--bc1060
m64279e_221001_075606/41814368/ccs	1464	54.92	31.52	4296_bc1022--bc1060
m64279e_221001_075606/41877507/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41877547/ccs	1474	53.87	26.91	4296_bc1022--bc1060
m64279e_221001_075606/41877742/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41877947/ccs	1472	53.19	33.74	4296_bc1022--bc1060
m64279e_221001_075606/41878993/ccs	1483	54.01	46.93	4296_bc1022--bc1060
m64279e_221001_075606/41879151/ccs	1474	51.09	48.68	4296_bc1022--bc1060
m64279e_221001_075606/41879152/ccs	1513	53.07	27.44	4296_bc1022--bc1060
m64279e_221001_075606/41879167/ccs	1465	54.88	29.56	4296_bc1022--bc1060
m64279e_221001_075606/41879196/ccs	1498	52.87	92.97	4296_bc1022--bc1060
m64279e_221001_075606/41879496/ccs	1464	54.99	34.68	4296_bc1022--bc1060
m64279e_221001_075606/41879730/ccs	1469	54.87	25.67	4296_bc1022--bc1060
m64279e_221001_075606/41879751/ccs	1474	50.95	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41879868/ccs	1472	55.30	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41879917/ccs	1483	54.01	55.48	4296_bc1022--bc1060
m64279e_221001_075606/41880088/ccs	1474	53.73	71.65	4296_bc1022--bc1060
m64279e_221001_075606/41943278/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41943386/ccs	1462	54.79	33.58	4296_bc1022--bc1060
m64279e_221001_075606/41943412/ccs	1474	51.09	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41943455/ccs	1475	51.66	34.11	4296_bc1022--bc1060
m64279e_221001_075606/41943493/ccs	1465	54.74	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41943534/ccs	1461	54.96	28.71	4296_bc1022--bc1060
m64279e_221001_075606/41943576/ccs	1474	51.09	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41943593/ccs	1473	55.26	33.69	4296_bc1022--bc1060
m64279e_221001_075606/41943907/ccs	1498	52.80	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41943970/ccs	1472	55.23	82.29	4296_bc1022--bc1060
m64279e_221001_075606/41944089/ccs	1472	55.16	52.68	4296_bc1022--bc1060
m64279e_221001_075606/41944098/ccs	1472	53.80	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41944242/ccs	1472	53.74	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41944257/ccs	1498	53.07	93.00	4296_bc1022--bc1060
m64279e_221001_075606/41944357/ccs	1483	54.01	92.86	4296_bc1022--bc1060
m64279e_221001_075606/41944407/ccs	1483	54.01	59.60	4296_bc1022--bc1060
m64279e_221001_075606/41944773/ccs	1472	55.30	92.53	4296_bc1022--bc1060
m64279e_221001_075606/41944991/ccs	1471	51.26	35.13	4296_bc1022--bc1060
m64279e_221001_075606/41945861/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42008579/ccs	1471	55.20	41.66	4296_bc1022--bc1060
m64279e_221001_075606/42008781/ccs	1478	55.28	29.73	4296_bc1022--bc1060
m64279e_221001_075606/42008991/ccs	1472	53.74	51.68	4296_bc1022--bc1060
m64279e_221001_075606/42010147/ccs	1465	54.88	34.91	4296_bc1022--bc1060
m64279e_221001_075606/42010226/ccs	1467	54.81	30.97	4296_bc1022--bc1060
m64279e_221001_075606/42010312/ccs	1486	52.15	27.68	4296_bc1022--bc1060
m64279e_221001_075606/42010425/ccs	1496	54.21	31.70	4296_bc1022--bc1060
m64279e_221001_075606/42010457/ccs	1466	54.71	27.23	4296_bc1022--bc1060
m64279e_221001_075606/42010598/ccs	1474	51.09	80.44	4296_bc1022--bc1060
m64279e_221001_075606/42010872/ccs	1464	54.85	92.86	4296_bc1022--bc1060
m64279e_221001_075606/42010988/ccs	1483	53.94	59.62	4296_bc1022--bc1060
m64279e_221001_075606/42011245/ccs	1479	55.04	22.19	4296_bc1022--bc1060
m64279e_221001_075606/42011307/ccs	1483	54.01	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42011317/ccs	1474	51.09	80.42	4296_bc1022--bc1060
m64279e_221001_075606/42011378/ccs	1489	52.38	23.17	4296_bc1022--bc1060
m64279e_221001_075606/42011426/ccs	1482	53.85	25.92	4296_bc1022--bc1060
m64279e_221001_075606/42011484/ccs	1472	55.23	49.68	4296_bc1022--bc1060
m64279e_221001_075606/42011486/ccs	1472	53.80	50.62	4296_bc1022--bc1060
m64279e_221001_075606/42074359/ccs	1464	54.85	41.66	4296_bc1022--bc1060
m64279e_221001_075606/42074507/ccs	1472	51.02	35.24	4296_bc1022--bc1060
m64279e_221001_075606/42074667/ccs	1483	54.01	92.88	4296_bc1022--bc1060
m64279e_221001_075606/42074836/ccs	1468	55.31	36.32	4296_bc1022--bc1060
m64279e_221001_075606/42074978/ccs	1463	54.82	36.23	4296_bc1022--bc1060
m64279e_221001_075606/42075045/ccs	1474	51.09	92.99	4296_bc1022--bc1060
m64279e_221001_075606/42075204/ccs	1483	52.60	25.06	4296_bc1022--bc1060
m64279e_221001_075606/42075244/ccs	1498	53.07	92.72	4296_bc1022--bc1060
m64279e_221001_075606/42075255/ccs	1469	55.00	27.36	4296_bc1022--bc1060
m64279e_221001_075606/42075583/ccs	1464	54.85	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42075766/ccs	1483	54.08	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42075772/ccs	1471	53.91	35.32	4296_bc1022--bc1060
m64279e_221001_075606/42075949/ccs	1467	54.81	32.14	4296_bc1022--bc1060
m64279e_221001_075606/42075956/ccs	1475	51.05	92.89	4296_bc1022--bc1060
m64279e_221001_075606/42076087/ccs	1472	55.23	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42076223/ccs	1463	54.89	33.09	4296_bc1022--bc1060
m64279e_221001_075606/42076334/ccs	1464	54.78	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42076423/ccs	1473	52.21	30.38	4296_bc1022--bc1060
m64279e_221001_075606/42076434/ccs	1499	55.44	27.78	4296_bc1022--bc1060
m64279e_221001_075606/42076678/ccs	1472	54.14	24.11	4296_bc1022--bc1060
m64279e_221001_075606/42076773/ccs	1474	51.09	52.68	4296_bc1022--bc1060
m64279e_221001_075606/42076968/ccs	1462	54.79	28.35	4296_bc1022--bc1060
m64279e_221001_075606/42139831/ccs	1462	54.86	25.11	4296_bc1022--bc1060
m64279e_221001_075606/42140030/ccs	1474	51.02	87.99	4296_bc1022--bc1060
m64279e_221001_075606/42140078/ccs	1473	51.12	50.68	4296_bc1022--bc1060
m64279e_221001_075606/42140634/ccs	1501	53.16	27.32	4296_bc1022--bc1060
m64279e_221001_075606/42140773/ccs	1465	54.81	33.65	4296_bc1022--bc1060
m64279e_221001_075606/42141089/ccs	1472	55.23	55.07	4296_bc1022--bc1060
m64279e_221001_075606/42141196/ccs	1487	53.67	27.39	4296_bc1022--bc1060
m64279e_221001_075606/42141237/ccs	1473	55.19	82.29	4296_bc1022--bc1060
m64279e_221001_075606/42141782/ccs	1472	53.80	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42141971/ccs	1472	55.23	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42142112/ccs	1496	53.34	21.76	4296_bc1022--bc1060
m64279e_221001_075606/42205383/ccs	1474	54.14	39.35	4296_bc1022--bc1060
m64279e_221001_075606/42205411/ccs	1462	54.79	38.65	4296_bc1022--bc1060
m64279e_221001_075606/42205856/ccs	1474	51.09	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42206134/ccs	1471	55.13	79.48	4296_bc1022--bc1060
m64279e_221001_075606/42206201/ccs	1483	53.94	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42206709/ccs	1476	55.22	25.36	4296_bc1022--bc1060
m64279e_221001_075606/42206730/ccs	1464	54.78	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42206760/ccs	1470	52.79	26.83	4296_bc1022--bc1060
m64279e_221001_075606/42206845/ccs	1472	55.23	78.36	4296_bc1022--bc1060
m64279e_221001_075606/42206966/ccs	1488	54.70	25.16	4296_bc1022--bc1060
m64279e_221001_075606/42207064/ccs	1464	54.78	92.84	4296_bc1022--bc1060
m64279e_221001_075606/42207179/ccs	1464	54.99	92.93	4296_bc1022--bc1060
m64279e_221001_075606/42207382/ccs	1466	54.84	35.73	4296_bc1022--bc1060
m64279e_221001_075606/42207463/ccs	1507	52.82	41.42	4296_bc1022--bc1060
m64279e_221001_075606/42207769/ccs	1498	53.14	46.75	4296_bc1022--bc1060
m64279e_221001_075606/42207776/ccs	1463	54.89	48.78	4296_bc1022--bc1060
m64279e_221001_075606/42207942/ccs	1467	54.46	26.34	4296_bc1022--bc1060
m64279e_221001_075606/42208034/ccs	1483	54.01	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42208084/ccs	1483	53.94	51.55	4296_bc1022--bc1060
m64279e_221001_075606/42270837/ccs	1498	53.14	30.95	4296_bc1022--bc1060
m64279e_221001_075606/42270922/ccs	1472	53.67	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42271064/ccs	1474	51.15	42.68	4296_bc1022--bc1060
m64279e_221001_075606/42271185/ccs	1498	52.87	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42271451/ccs	1472	55.23	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42271504/ccs	1495	54.45	27.47	4296_bc1022--bc1060
m64279e_221001_075606/42271955/ccs	1498	53.07	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42272122/ccs	1470	55.03	30.93	4296_bc1022--bc1060
m64279e_221001_075606/42272403/ccs	1474	53.80	34.47	4296_bc1022--bc1060
m64279e_221001_075606/42273577/ccs	1458	54.32	91.72	4296_bc1022--bc1060
m64279e_221001_075606/42273614/ccs	1498	53.07	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42336289/ccs	1474	51.02	84.95	4296_bc1022--bc1060
m64279e_221001_075606/42336293/ccs	1458	54.32	70.54	4296_bc1022--bc1060
m64279e_221001_075606/42336521/ccs	1474	50.95	92.98	4296_bc1022--bc1060
m64279e_221001_075606/42336812/ccs	1464	54.99	85.75	4296_bc1022--bc1060
m64279e_221001_075606/42336849/ccs	1471	52.48	35.51	4296_bc1022--bc1060
m64279e_221001_075606/42336981/ccs	1483	54.01	71.53	4296_bc1022--bc1060
m64279e_221001_075606/42337342/ccs	1476	51.02	39.57	4296_bc1022--bc1060
m64279e_221001_075606/42337366/ccs	1466	54.84	32.10	4296_bc1022--bc1060
m64279e_221001_075606/42337812/ccs	1496	53.01	39.66	4296_bc1022--bc1060
m64279e_221001_075606/42338163/ccs	1463	54.82	46.60	4296_bc1022--bc1060
m64279e_221001_075606/42338676/ccs	1483	54.01	92.65	4296_bc1022--bc1060
m64279e_221001_075606/42338956/ccs	1474	51.09	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42339038/ccs	1468	53.75	25.48	4296_bc1022--bc1060
m64279e_221001_075606/42401998/ccs	1461	55.10	42.56	4296_bc1022--bc1060
m64279e_221001_075606/42402181/ccs	1485	54.55	32.58	4296_bc1022--bc1060
m64279e_221001_075606/42402344/ccs	1498	53.00	87.35	4296_bc1022--bc1060
m64279e_221001_075606/42402391/ccs	1498	53.07	93.00	4296_bc1022--bc1060
m64279e_221001_075606/42402504/ccs	1466	55.39	29.46	4296_bc1022--bc1060
m64279e_221001_075606/42402798/ccs	1474	51.15	48.65	4296_bc1022--bc1060
m64279e_221001_075606/42402992/ccs	1469	52.01	27.15	4296_bc1022--bc1060
m64279e_221001_075606/42403208/ccs	1465	54.88	28.60	4296_bc1022--bc1060
m64279e_221001_075606/42403495/ccs	1498	53.07	40.57	4296_bc1022--bc1060
m64279e_221001_075606/42403533/ccs	1479	51.12	32.34	4296_bc1022--bc1060
