#id	length	GC	avg.qual	sample
m64279e_220930_115600/53740358/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53740684/ccs	1472	53.74	84.64	4285_bc1022--bc1107
m64279e_220930_115600/53741363/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53742380/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53805301/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53805574/ccs	1464	54.85	62.61	4285_bc1022--bc1107
m64279e_220930_115600/53806715/ccs	1474	51.09	92.98	4285_bc1022--bc1107
m64279e_220930_115600/53806972/ccs	1464	54.92	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53807142/ccs	1500	54.87	22.50	4285_bc1022--bc1107
m64279e_220930_115600/53807218/ccs	1508	52.98	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53870596/ccs	1471	55.20	28.27	4285_bc1022--bc1107
m64279e_220930_115600/53870794/ccs	1475	53.76	35.45	4285_bc1022--bc1107
m64279e_220930_115600/53871834/ccs	1475	54.71	27.39	4285_bc1022--bc1107
m64279e_220930_115600/53872117/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53872150/ccs	1474	51.09	44.68	4285_bc1022--bc1107
m64279e_220930_115600/53872284/ccs	1474	51.09	80.23	4285_bc1022--bc1107
m64279e_220930_115600/53872798/ccs	1474	51.09	62.39	4285_bc1022--bc1107
m64279e_220930_115600/53872863/ccs	1472	55.16	80.39	4285_bc1022--bc1107
m64279e_220930_115600/53873224/ccs	1463	54.96	30.21	4285_bc1022--bc1107
m64279e_220930_115600/53937251/ccs	1465	54.74	27.19	4285_bc1022--bc1107
m64279e_220930_115600/53937343/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53937473/ccs	1474	51.09	92.99	4285_bc1022--bc1107
m64279e_220930_115600/53937534/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/53938787/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54001729/ccs	1451	55.41	22.79	4285_bc1022--bc1107
m64279e_220930_115600/54002502/ccs	1470	55.17	27.94	4285_bc1022--bc1107
m64279e_220930_115600/54002849/ccs	1463	54.82	34.62	4285_bc1022--bc1107
m64279e_220930_115600/54003339/ccs	1474	51.09	52.66	4285_bc1022--bc1107
m64279e_220930_115600/54003394/ccs	1475	51.05	49.69	4285_bc1022--bc1107
m64279e_220930_115600/54003525/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54004411/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54067264/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54067925/ccs	1464	54.92	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54067959/ccs	1471	55.20	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54069280/ccs	1472	53.74	92.91	4285_bc1022--bc1107
m64279e_220930_115600/54069626/ccs	1478	53.25	29.10	4285_bc1022--bc1107
m64279e_220930_115600/54069815/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54133292/ccs	1474	51.09	92.32	4285_bc1022--bc1107
m64279e_220930_115600/54133442/ccs	1473	50.98	30.10	4285_bc1022--bc1107
m64279e_220930_115600/54133598/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54133639/ccs	1457	54.29	29.44	4285_bc1022--bc1107
m64279e_220930_115600/54133814/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54134104/ccs	1464	54.99	38.66	4285_bc1022--bc1107
m64279e_220930_115600/54134475/ccs	1472	53.74	75.52	4285_bc1022--bc1107
m64279e_220930_115600/54134507/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54135500/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54199572/ccs	1483	54.01	53.65	4285_bc1022--bc1107
m64279e_220930_115600/54199649/ccs	1477	50.98	33.48	4285_bc1022--bc1107
m64279e_220930_115600/54199745/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54200375/ccs	1474	51.09	38.68	4285_bc1022--bc1107
m64279e_220930_115600/54263944/ccs	1487	53.19	27.03	4285_bc1022--bc1107
m64279e_220930_115600/54265919/ccs	1513	52.88	24.60	4285_bc1022--bc1107
m64279e_220930_115600/54266027/ccs	1472	53.67	22.07	4285_bc1022--bc1107
m64279e_220930_115600/54329651/ccs	1471	55.20	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54330405/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54330699/ccs	1472	55.30	46.10	4285_bc1022--bc1107
m64279e_220930_115600/54331099/ccs	1464	54.85	73.33	4285_bc1022--bc1107
m64279e_220930_115600/54331578/ccs	1473	55.13	38.06	4285_bc1022--bc1107
m64279e_220930_115600/54331736/ccs	1464	54.85	65.61	4285_bc1022--bc1107
m64279e_220930_115600/54332252/ccs	1464	54.85	75.83	4285_bc1022--bc1107
m64279e_220930_115600/54395177/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54395698/ccs	1477	52.34	26.93	4285_bc1022--bc1107
m64279e_220930_115600/54396248/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54397454/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54397592/ccs	1468	51.29	24.37	4285_bc1022--bc1107
m64279e_220930_115600/54460628/ccs	1459	54.69	20.43	4285_bc1022--bc1107
m64279e_220930_115600/54461338/ccs	1479	55.38	24.45	4285_bc1022--bc1107
m64279e_220930_115600/54462287/ccs	1465	54.81	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54463281/ccs	1472	53.80	92.86	4285_bc1022--bc1107
m64279e_220930_115600/54526350/ccs	1474	51.02	54.70	4285_bc1022--bc1107
m64279e_220930_115600/54526402/ccs	1473	55.26	74.62	4285_bc1022--bc1107
m64279e_220930_115600/54526688/ccs	1455	54.23	35.67	4285_bc1022--bc1107
m64279e_220930_115600/54526689/ccs	1464	54.71	35.29	4285_bc1022--bc1107
m64279e_220930_115600/54526765/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54527333/ccs	1464	54.99	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54527973/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54528396/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54592329/ccs	1471	55.20	30.85	4285_bc1022--bc1107
m64279e_220930_115600/54592462/ccs	1464	54.78	62.65	4285_bc1022--bc1107
m64279e_220930_115600/54592742/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54592881/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54658189/ccs	1474	51.09	54.50	4285_bc1022--bc1107
m64279e_220930_115600/54658346/ccs	1458	54.32	81.61	4285_bc1022--bc1107
m64279e_220930_115600/54658577/ccs	1471	55.13	50.65	4285_bc1022--bc1107
m64279e_220930_115600/54722866/ccs	1472	55.23	53.33	4285_bc1022--bc1107
m64279e_220930_115600/54722881/ccs	1472	55.16	34.98	4285_bc1022--bc1107
m64279e_220930_115600/54723752/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54723780/ccs	1470	55.17	32.93	4285_bc1022--bc1107
m64279e_220930_115600/54724449/ccs	1472	55.30	37.38	4285_bc1022--bc1107
m64279e_220930_115600/54788222/ccs	1481	54.09	36.35	4285_bc1022--bc1107
m64279e_220930_115600/54788357/ccs	1483	54.01	69.56	4285_bc1022--bc1107
m64279e_220930_115600/54788579/ccs	1472	55.10	38.62	4285_bc1022--bc1107
m64279e_220930_115600/54788858/ccs	1474	51.09	91.96	4285_bc1022--bc1107
m64279e_220930_115600/54789193/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54789237/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54789791/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54789813/ccs	1473	55.19	41.57	4285_bc1022--bc1107
m64279e_220930_115600/54790402/ccs	1494	53.21	28.37	4285_bc1022--bc1107
m64279e_220930_115600/54790719/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54854052/ccs	1464	54.99	49.97	4285_bc1022--bc1107
m64279e_220930_115600/54854226/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54855039/ccs	1493	53.92	22.89	4285_bc1022--bc1107
m64279e_220930_115600/54855489/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54855572/ccs	1458	54.32	25.38	4285_bc1022--bc1107
m64279e_220930_115600/54856253/ccs	1464	54.85	92.82	4285_bc1022--bc1107
m64279e_220930_115600/54920100/ccs	1471	53.77	33.95	4285_bc1022--bc1107
m64279e_220930_115600/54920621/ccs	1458	54.32	91.36	4285_bc1022--bc1107
m64279e_220930_115600/54920767/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54921371/ccs	1464	54.85	57.65	4285_bc1022--bc1107
m64279e_220930_115600/54921613/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54921674/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54921841/ccs	1497	53.04	31.38	4285_bc1022--bc1107
m64279e_220930_115600/54921971/ccs	1464	54.85	92.97	4285_bc1022--bc1107
m64279e_220930_115600/54985030/ccs	1472	53.80	53.67	4285_bc1022--bc1107
m64279e_220930_115600/54985548/ccs	1464	54.85	72.62	4285_bc1022--bc1107
m64279e_220930_115600/54985724/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54985939/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54986217/ccs	1472	55.16	78.44	4285_bc1022--bc1107
m64279e_220930_115600/54986325/ccs	1464	54.78	39.66	4285_bc1022--bc1107
m64279e_220930_115600/54987149/ccs	1471	51.19	24.22	4285_bc1022--bc1107
m64279e_220930_115600/54987193/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/54987319/ccs	1469	53.71	34.18	4285_bc1022--bc1107
m64279e_220930_115600/55050259/ccs	1471	55.27	38.67	4285_bc1022--bc1107
m64279e_220930_115600/55050646/ccs	1506	52.92	21.35	4285_bc1022--bc1107
m64279e_220930_115600/55050731/ccs	1462	54.10	20.12	4285_bc1022--bc1107
m64279e_220930_115600/55050762/ccs	1508	52.98	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55051627/ccs	1483	54.01	40.53	4285_bc1022--bc1107
m64279e_220930_115600/55052199/ccs	1462	54.99	26.52	4285_bc1022--bc1107
m64279e_220930_115600/55116762/ccs	1472	55.23	51.86	4285_bc1022--bc1107
m64279e_220930_115600/55116976/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55117142/ccs	1464	54.85	92.45	4285_bc1022--bc1107
m64279e_220930_115600/55118272/ccs	1473	51.05	44.12	4285_bc1022--bc1107
m64279e_220930_115600/55118404/ccs	1483	54.01	84.90	4285_bc1022--bc1107
m64279e_220930_115600/55118538/ccs	1474	51.09	44.68	4285_bc1022--bc1107
m64279e_220930_115600/55181681/ccs	1464	54.78	83.07	4285_bc1022--bc1107
m64279e_220930_115600/55181992/ccs	1472	53.67	57.64	4285_bc1022--bc1107
m64279e_220930_115600/55182204/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55182368/ccs	1474	51.15	38.49	4285_bc1022--bc1107
m64279e_220930_115600/55183248/ccs	1473	55.26	60.68	4285_bc1022--bc1107
m64279e_220930_115600/55183305/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55183700/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55247250/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55247510/ccs	1480	55.00	22.89	4285_bc1022--bc1107
m64279e_220930_115600/55247782/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55247882/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55247916/ccs	1483	54.01	92.98	4285_bc1022--bc1107
m64279e_220930_115600/55248231/ccs	1470	53.81	31.00	4285_bc1022--bc1107
m64279e_220930_115600/55248367/ccs	1462	54.99	31.12	4285_bc1022--bc1107
m64279e_220930_115600/55249692/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55312447/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55313237/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55313568/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55314687/ccs	1473	54.99	20.40	4285_bc1022--bc1107
m64279e_220930_115600/55377978/ccs	1465	55.36	29.65	4285_bc1022--bc1107
m64279e_220930_115600/55378366/ccs	1464	54.99	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55378749/ccs	1472	53.80	70.01	4285_bc1022--bc1107
m64279e_220930_115600/55380778/ccs	1453	54.78	23.46	4285_bc1022--bc1107
m64279e_220930_115600/55443488/ccs	1497	52.91	37.83	4285_bc1022--bc1107
m64279e_220930_115600/55443603/ccs	1497	53.11	37.31	4285_bc1022--bc1107
m64279e_220930_115600/55443940/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55443986/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55444982/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55444994/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55445325/ccs	1471	53.70	33.62	4285_bc1022--bc1107
m64279e_220930_115600/55445992/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55446323/ccs	1474	51.02	61.63	4285_bc1022--bc1107
m64279e_220930_115600/55509263/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55509388/ccs	1473	50.98	33.50	4285_bc1022--bc1107
m64279e_220930_115600/55510236/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55510340/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55510514/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55511240/ccs	1464	54.92	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55511601/ccs	1475	53.15	27.40	4285_bc1022--bc1107
m64279e_220930_115600/55574654/ccs	1472	53.80	92.45	4285_bc1022--bc1107
m64279e_220930_115600/55574843/ccs	1464	54.85	57.63	4285_bc1022--bc1107
m64279e_220930_115600/55575198/ccs	1457	54.29	35.28	4285_bc1022--bc1107
m64279e_220930_115600/55575663/ccs	1482	53.98	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55576156/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55576322/ccs	1474	51.09	86.57	4285_bc1022--bc1107
m64279e_220930_115600/55576835/ccs	1475	51.05	31.37	4285_bc1022--bc1107
m64279e_220930_115600/55577293/ccs	1464	54.85	84.06	4285_bc1022--bc1107
m64279e_220930_115600/55577298/ccs	1477	55.04	20.91	4285_bc1022--bc1107
m64279e_220930_115600/55640104/ccs	1497	53.04	31.62	4285_bc1022--bc1107
m64279e_220930_115600/55641817/ccs	1508	52.98	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55641882/ccs	1474	51.09	69.66	4285_bc1022--bc1107
m64279e_220930_115600/55642212/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55642237/ccs	1464	54.99	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55642421/ccs	1473	55.26	37.19	4285_bc1022--bc1107
m64279e_220930_115600/55642509/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55642950/ccs	1473	54.79	29.66	4285_bc1022--bc1107
m64279e_220930_115600/55705649/ccs	1452	55.44	23.99	4285_bc1022--bc1107
m64279e_220930_115600/55705655/ccs	1464	54.85	71.04	4285_bc1022--bc1107
m64279e_220930_115600/55705958/ccs	1464	54.92	47.02	4285_bc1022--bc1107
m64279e_220930_115600/55706181/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55706318/ccs	1467	55.08	22.01	4285_bc1022--bc1107
m64279e_220930_115600/55706577/ccs	1464	54.85	56.17	4285_bc1022--bc1107
m64279e_220930_115600/55707554/ccs	1497	53.04	32.06	4285_bc1022--bc1107
m64279e_220930_115600/55707726/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55707773/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55707862/ccs	1474	51.02	65.27	4285_bc1022--bc1107
m64279e_220930_115600/55707972/ccs	1472	53.80	34.66	4285_bc1022--bc1107
m64279e_220930_115600/55708014/ccs	1458	54.32	58.08	4285_bc1022--bc1107
m64279e_220930_115600/55772353/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55772844/ccs	1472	55.23	88.59	4285_bc1022--bc1107
m64279e_220930_115600/55772898/ccs	1472	55.23	63.56	4285_bc1022--bc1107
m64279e_220930_115600/55773003/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55773090/ccs	1489	53.73	22.47	4285_bc1022--bc1107
m64279e_220930_115600/55773179/ccs	1499	52.97	26.72	4285_bc1022--bc1107
m64279e_220930_115600/55773514/ccs	1471	55.34	20.08	4285_bc1022--bc1107
m64279e_220930_115600/55836791/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55838330/ccs	1470	54.97	23.35	4285_bc1022--bc1107
m64279e_220930_115600/55838433/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55839504/ccs	1467	51.06	20.26	4285_bc1022--bc1107
m64279e_220930_115600/55902338/ccs	1471	53.70	42.51	4285_bc1022--bc1107
m64279e_220930_115600/55903224/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55903564/ccs	1477	50.98	28.27	4285_bc1022--bc1107
m64279e_220930_115600/55903738/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55903832/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55903977/ccs	1471	55.00	25.94	4285_bc1022--bc1107
m64279e_220930_115600/55904308/ccs	1467	50.85	24.20	4285_bc1022--bc1107
m64279e_220930_115600/55904651/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55904652/ccs	1464	54.99	34.47	4285_bc1022--bc1107
m64279e_220930_115600/55967949/ccs	1498	53.07	38.76	4285_bc1022--bc1107
m64279e_220930_115600/55968672/ccs	1471	53.77	40.53	4285_bc1022--bc1107
m64279e_220930_115600/55968891/ccs	1474	51.02	91.29	4285_bc1022--bc1107
m64279e_220930_115600/55969229/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55969242/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/55969432/ccs	1471	52.07	53.97	4285_bc1022--bc1107
m64279e_220930_115600/56033433/ccs	1481	54.02	23.07	4285_bc1022--bc1107
m64279e_220930_115600/56034308/ccs	1472	55.23	90.74	4285_bc1022--bc1107
m64279e_220930_115600/56034348/ccs	1472	55.16	73.07	4285_bc1022--bc1107
m64279e_220930_115600/56034508/ccs	1472	53.80	43.65	4285_bc1022--bc1107
m64279e_220930_115600/56034614/ccs	1458	54.32	88.21	4285_bc1022--bc1107
m64279e_220930_115600/56034685/ccs	1461	55.72	25.33	4285_bc1022--bc1107
m64279e_220930_115600/56034872/ccs	1467	54.87	27.55	4285_bc1022--bc1107
m64279e_220930_115600/56034893/ccs	1464	54.85	52.58	4285_bc1022--bc1107
m64279e_220930_115600/56034995/ccs	1483	54.01	91.40	4285_bc1022--bc1107
m64279e_220930_115600/56035179/ccs	1472	53.67	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56035635/ccs	1497	53.04	39.96	4285_bc1022--bc1107
m64279e_220930_115600/56035688/ccs	1470	55.24	23.36	4285_bc1022--bc1107
m64279e_220930_115600/56099171/ccs	1474	51.09	91.45	4285_bc1022--bc1107
m64279e_220930_115600/56099490/ccs	1458	54.32	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56099834/ccs	1468	54.43	29.95	4285_bc1022--bc1107
m64279e_220930_115600/56100360/ccs	1470	53.74	32.81	4285_bc1022--bc1107
m64279e_220930_115600/56101556/ccs	1485	55.35	21.59	4285_bc1022--bc1107
m64279e_220930_115600/56101647/ccs	1474	51.02	76.54	4285_bc1022--bc1107
m64279e_220930_115600/56164832/ccs	1483	54.01	42.71	4285_bc1022--bc1107
m64279e_220930_115600/56165110/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56165186/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56165358/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56165901/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56165915/ccs	1486	50.74	22.18	4285_bc1022--bc1107
m64279e_220930_115600/56166192/ccs	1464	54.92	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56167157/ccs	1488	53.29	27.35	4285_bc1022--bc1107
m64279e_220930_115600/56230360/ccs	1464	50.96	27.21	4285_bc1022--bc1107
m64279e_220930_115600/56230865/ccs	1474	51.09	91.25	4285_bc1022--bc1107
m64279e_220930_115600/56230920/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56232147/ccs	1498	53.07	54.56	4285_bc1022--bc1107
m64279e_220930_115600/56232207/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56232336/ccs	1463	54.75	29.16	4285_bc1022--bc1107
m64279e_220930_115600/56232374/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56296179/ccs	1472	53.74	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56296529/ccs	1471	55.20	42.45	4285_bc1022--bc1107
m64279e_220930_115600/56296769/ccs	1483	53.94	65.40	4285_bc1022--bc1107
m64279e_220930_115600/56296868/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56297613/ccs	1464	54.85	64.65	4285_bc1022--bc1107
m64279e_220930_115600/56297640/ccs	1474	51.09	91.73	4285_bc1022--bc1107
m64279e_220930_115600/56298015/ccs	1458	54.73	22.74	4285_bc1022--bc1107
m64279e_220930_115600/56298119/ccs	1472	53.80	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56298253/ccs	1472	53.74	56.68	4285_bc1022--bc1107
m64279e_220930_115600/56361088/ccs	1465	54.88	33.94	4285_bc1022--bc1107
m64279e_220930_115600/56361185/ccs	1498	53.07	38.61	4285_bc1022--bc1107
m64279e_220930_115600/56361215/ccs	1460	55.07	26.10	4285_bc1022--bc1107
m64279e_220930_115600/56361363/ccs	1498	52.87	88.70	4285_bc1022--bc1107
m64279e_220930_115600/56361903/ccs	1463	54.75	34.30	4285_bc1022--bc1107
m64279e_220930_115600/56362028/ccs	1483	54.01	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56362361/ccs	1458	54.32	92.99	4285_bc1022--bc1107
m64279e_220930_115600/56362904/ccs	1472	55.23	38.37	4285_bc1022--bc1107
m64279e_220930_115600/56362978/ccs	1464	54.78	71.62	4285_bc1022--bc1107
m64279e_220930_115600/56426498/ccs	1464	54.92	45.31	4285_bc1022--bc1107
m64279e_220930_115600/56426669/ccs	1498	53.00	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56426738/ccs	1464	54.85	67.56	4285_bc1022--bc1107
m64279e_220930_115600/56426833/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56427513/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56427718/ccs	1472	55.23	88.88	4285_bc1022--bc1107
m64279e_220930_115600/56428992/ccs	1470	51.02	29.79	4285_bc1022--bc1107
m64279e_220930_115600/56429263/ccs	1458	54.32	45.66	4285_bc1022--bc1107
m64279e_220930_115600/56429283/ccs	1498	52.94	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56492767/ccs	1498	53.00	90.84	4285_bc1022--bc1107
m64279e_220930_115600/56493592/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56493683/ccs	1472	55.16	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56493901/ccs	1472	55.23	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56493970/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56494588/ccs	1477	55.25	30.87	4285_bc1022--bc1107
m64279e_220930_115600/56558135/ccs	1464	54.85	40.93	4285_bc1022--bc1107
m64279e_220930_115600/56558822/ccs	1474	50.95	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56559435/ccs	1472	55.23	81.83	4285_bc1022--bc1107
m64279e_220930_115600/56623132/ccs	1472	51.22	26.86	4285_bc1022--bc1107
m64279e_220930_115600/56624425/ccs	1470	53.67	29.67	4285_bc1022--bc1107
m64279e_220930_115600/56624758/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56624937/ccs	1472	55.23	59.04	4285_bc1022--bc1107
m64279e_220930_115600/56625888/ccs	1464	54.85	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56625921/ccs	1498	52.94	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56688836/ccs	1462	54.79	29.80	4285_bc1022--bc1107
m64279e_220930_115600/56689211/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56689285/ccs	1494	52.88	26.22	4285_bc1022--bc1107
m64279e_220930_115600/56689343/ccs	1464	54.85	69.04	4285_bc1022--bc1107
m64279e_220930_115600/56689704/ccs	1464	54.85	27.28	4285_bc1022--bc1107
m64279e_220930_115600/56690017/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56690062/ccs	1471	53.70	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56690097/ccs	1472	53.74	31.10	4285_bc1022--bc1107
m64279e_220930_115600/56690629/ccs	1498	53.00	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56754933/ccs	1474	51.02	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56755155/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56755160/ccs	1471	55.06	41.50	4285_bc1022--bc1107
m64279e_220930_115600/56756437/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56756818/ccs	1474	51.09	71.87	4285_bc1022--bc1107
m64279e_220930_115600/56819999/ccs	1474	51.09	54.65	4285_bc1022--bc1107
m64279e_220930_115600/56820069/ccs	1472	55.30	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56820874/ccs	1474	51.09	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56821258/ccs	1498	53.07	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56821389/ccs	1474	51.09	52.90	4285_bc1022--bc1107
m64279e_220930_115600/56821720/ccs	1464	54.78	93.00	4285_bc1022--bc1107
m64279e_220930_115600/56885339/ccs	1473	51.05	71.16	4285_bc1022--bc1107
m64279e_220930_115600/56885394/ccs	1462	53.21	28.35	4285_bc1022--bc1107
