#id	length	GC	avg.qual	sample
m64279e_220504_001439/46859846/ccs	1460	53.84	31.04	4128_bc1005--bc1107
m64279e_220504_001439/46925258/ccs	1467	54.87	27.08	4128_bc1005--bc1107
m64279e_220504_001439/46925316/ccs	1464	54.92	92.82	4128_bc1005--bc1107
m64279e_220504_001439/46925798/ccs	1482	54.99	29.87	4128_bc1005--bc1107
m64279e_220504_001439/46926034/ccs	1473	55.13	30.00	4128_bc1005--bc1107
m64279e_220504_001439/46926066/ccs	1476	51.02	62.69	4128_bc1005--bc1107
m64279e_220504_001439/46926630/ccs	1473	55.26	42.34	4128_bc1005--bc1107
m64279e_220504_001439/46989396/ccs	1508	52.98	93.00	4128_bc1005--bc1107
m64279e_220504_001439/46989538/ccs	1465	54.81	25.00	4128_bc1005--bc1107
m64279e_220504_001439/46990064/ccs	1498	53.14	92.95	4128_bc1005--bc1107
m64279e_220504_001439/46990173/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/46990174/ccs	1467	53.37	21.71	4128_bc1005--bc1107
m64279e_220504_001439/46990329/ccs	1464	54.85	88.93	4128_bc1005--bc1107
m64279e_220504_001439/46991038/ccs	1472	55.23	92.72	4128_bc1005--bc1107
m64279e_220504_001439/46991305/ccs	1464	54.85	40.75	4128_bc1005--bc1107
m64279e_220504_001439/46991723/ccs	1481	54.76	26.71	4128_bc1005--bc1107
m64279e_220504_001439/46991909/ccs	1479	52.27	28.78	4128_bc1005--bc1107
m64279e_220504_001439/47055157/ccs	1465	54.95	30.91	4128_bc1005--bc1107
m64279e_220504_001439/47055902/ccs	1462	54.45	23.78	4128_bc1005--bc1107
m64279e_220504_001439/47056023/ccs	1464	54.85	68.10	4128_bc1005--bc1107
m64279e_220504_001439/47056278/ccs	1497	53.04	31.06	4128_bc1005--bc1107
m64279e_220504_001439/47056379/ccs	1473	51.05	80.81	4128_bc1005--bc1107
m64279e_220504_001439/47056927/ccs	1473	55.13	27.14	4128_bc1005--bc1107
m64279e_220504_001439/47057427/ccs	1504	54.26	23.61	4128_bc1005--bc1107
m64279e_220504_001439/47057471/ccs	1464	54.92	37.77	4128_bc1005--bc1107
m64279e_220504_001439/47120718/ccs	1469	54.66	24.01	4128_bc1005--bc1107
m64279e_220504_001439/47120972/ccs	1473	51.05	40.68	4128_bc1005--bc1107
m64279e_220504_001439/47121112/ccs	1474	51.09	41.62	4128_bc1005--bc1107
m64279e_220504_001439/47121327/ccs	1482	53.78	35.36	4128_bc1005--bc1107
m64279e_220504_001439/47121398/ccs	1463	54.96	36.17	4128_bc1005--bc1107
m64279e_220504_001439/47121486/ccs	1481	52.46	24.36	4128_bc1005--bc1107
m64279e_220504_001439/47122812/ccs	1484	52.76	24.49	4128_bc1005--bc1107
m64279e_220504_001439/47122852/ccs	1471	51.39	31.64	4128_bc1005--bc1107
m64279e_220504_001439/47122906/ccs	1474	51.02	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47122926/ccs	1477	55.11	23.72	4128_bc1005--bc1107
m64279e_220504_001439/47186197/ccs	1464	54.64	42.47	4128_bc1005--bc1107
m64279e_220504_001439/47186229/ccs	1471	55.00	34.95	4128_bc1005--bc1107
m64279e_220504_001439/47186296/ccs	1498	53.00	75.54	4128_bc1005--bc1107
m64279e_220504_001439/47186630/ccs	1499	53.04	39.42	4128_bc1005--bc1107
m64279e_220504_001439/47186789/ccs	1481	54.02	20.42	4128_bc1005--bc1107
m64279e_220504_001439/47187915/ccs	1499	52.97	36.76	4128_bc1005--bc1107
m64279e_220504_001439/47188370/ccs	1473	54.11	43.83	4128_bc1005--bc1107
m64279e_220504_001439/47188569/ccs	1500	52.60	27.63	4128_bc1005--bc1107
m64279e_220504_001439/47188586/ccs	1498	53.00	43.34	4128_bc1005--bc1107
m64279e_220504_001439/47188636/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47251666/ccs	1481	54.09	25.09	4128_bc1005--bc1107
m64279e_220504_001439/47252363/ccs	1464	54.85	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47254343/ccs	1469	52.76	27.46	4128_bc1005--bc1107
m64279e_220504_001439/47317014/ccs	1455	54.30	32.36	4128_bc1005--bc1107
m64279e_220504_001439/47318734/ccs	1483	53.94	92.99	4128_bc1005--bc1107
m64279e_220504_001439/47319023/ccs	1470	55.17	38.53	4128_bc1005--bc1107
m64279e_220504_001439/47319405/ccs	1464	54.78	91.12	4128_bc1005--bc1107
m64279e_220504_001439/47319677/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47382599/ccs	1498	53.07	80.49	4128_bc1005--bc1107
m64279e_220504_001439/47382839/ccs	1478	51.22	20.54	4128_bc1005--bc1107
m64279e_220504_001439/47383679/ccs	1464	54.85	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47383762/ccs	1464	54.85	30.85	4128_bc1005--bc1107
m64279e_220504_001439/47384522/ccs	1520	52.96	23.17	4128_bc1005--bc1107
m64279e_220504_001439/47384623/ccs	1481	54.02	30.05	4128_bc1005--bc1107
m64279e_220504_001439/47384989/ccs	1493	52.91	24.97	4128_bc1005--bc1107
m64279e_220504_001439/47385187/ccs	1470	55.24	30.36	4128_bc1005--bc1107
m64279e_220504_001439/47385290/ccs	1464	54.78	43.65	4128_bc1005--bc1107
m64279e_220504_001439/47448080/ccs	1456	54.40	36.54	4128_bc1005--bc1107
m64279e_220504_001439/47448368/ccs	1472	55.23	61.91	4128_bc1005--bc1107
m64279e_220504_001439/47448424/ccs	1461	55.03	21.44	4128_bc1005--bc1107
m64279e_220504_001439/47448510/ccs	1474	51.09	84.09	4128_bc1005--bc1107
m64279e_220504_001439/47448642/ccs	1472	52.51	33.95	4128_bc1005--bc1107
m64279e_220504_001439/47449497/ccs	1466	54.77	26.30	4128_bc1005--bc1107
m64279e_220504_001439/47449986/ccs	1474	51.09	38.66	4128_bc1005--bc1107
m64279e_220504_001439/47450534/ccs	1475	53.69	24.72	4128_bc1005--bc1107
m64279e_220504_001439/47450608/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47450827/ccs	1475	52.27	21.02	4128_bc1005--bc1107
m64279e_220504_001439/47513783/ccs	1466	54.91	28.21	4128_bc1005--bc1107
m64279e_220504_001439/47513894/ccs	1470	54.97	25.46	4128_bc1005--bc1107
m64279e_220504_001439/47513927/ccs	1483	54.01	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47513987/ccs	1474	54.61	40.52	4128_bc1005--bc1107
m64279e_220504_001439/47514839/ccs	1469	55.07	23.05	4128_bc1005--bc1107
m64279e_220504_001439/47514845/ccs	1471	51.12	28.69	4128_bc1005--bc1107
m64279e_220504_001439/47515047/ccs	1498	52.87	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47515172/ccs	1464	54.85	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47516059/ccs	1467	54.53	29.70	4128_bc1005--bc1107
m64279e_220504_001439/47516510/ccs	1472	53.80	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47579327/ccs	1455	54.57	30.70	4128_bc1005--bc1107
m64279e_220504_001439/47579344/ccs	1471	55.34	41.39	4128_bc1005--bc1107
m64279e_220504_001439/47580029/ccs	1473	53.77	37.92	4128_bc1005--bc1107
m64279e_220504_001439/47580422/ccs	1498	53.07	35.84	4128_bc1005--bc1107
m64279e_220504_001439/47580843/ccs	1478	54.94	23.34	4128_bc1005--bc1107
m64279e_220504_001439/47581258/ccs	1471	55.20	25.67	4128_bc1005--bc1107
m64279e_220504_001439/47581311/ccs	1483	54.01	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47582007/ccs	1482	53.98	33.06	4128_bc1005--bc1107
m64279e_220504_001439/47644806/ccs	1474	51.02	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47644847/ccs	1498	53.00	41.57	4128_bc1005--bc1107
m64279e_220504_001439/47644867/ccs	1462	54.79	31.92	4128_bc1005--bc1107
m64279e_220504_001439/47644945/ccs	1483	54.01	92.91	4128_bc1005--bc1107
m64279e_220504_001439/47644949/ccs	1474	51.02	30.80	4128_bc1005--bc1107
m64279e_220504_001439/47645040/ccs	1458	54.05	36.12	4128_bc1005--bc1107
m64279e_220504_001439/47645434/ccs	1464	54.78	86.37	4128_bc1005--bc1107
m64279e_220504_001439/47647156/ccs	1467	55.21	24.37	4128_bc1005--bc1107
m64279e_220504_001439/47647293/ccs	1473	55.19	37.49	4128_bc1005--bc1107
m64279e_220504_001439/47647335/ccs	1471	52.28	46.67	4128_bc1005--bc1107
m64279e_220504_001439/47647359/ccs	1472	55.23	92.87	4128_bc1005--bc1107
m64279e_220504_001439/47647416/ccs	1472	51.02	63.26	4128_bc1005--bc1107
m64279e_220504_001439/47647492/ccs	1472	55.30	58.90	4128_bc1005--bc1107
m64279e_220504_001439/47710466/ccs	1472	54.08	32.08	4128_bc1005--bc1107
m64279e_220504_001439/47710779/ccs	1464	54.85	57.01	4128_bc1005--bc1107
m64279e_220504_001439/47710955/ccs	1506	54.52	21.88	4128_bc1005--bc1107
m64279e_220504_001439/47711107/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47711403/ccs	1474	53.66	32.06	4128_bc1005--bc1107
m64279e_220504_001439/47711523/ccs	1512	51.92	22.74	4128_bc1005--bc1107
m64279e_220504_001439/47711769/ccs	1499	53.17	35.49	4128_bc1005--bc1107
m64279e_220504_001439/47711948/ccs	1484	55.12	32.22	4128_bc1005--bc1107
m64279e_220504_001439/47711994/ccs	1483	53.47	27.76	4128_bc1005--bc1107
m64279e_220504_001439/47712219/ccs	1483	54.01	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47712221/ccs	1478	53.92	32.04	4128_bc1005--bc1107
m64279e_220504_001439/47712487/ccs	1472	53.80	28.27	4128_bc1005--bc1107
m64279e_220504_001439/47712917/ccs	1483	54.01	69.25	4128_bc1005--bc1107
m64279e_220504_001439/47776078/ccs	1498	52.20	92.97	4128_bc1005--bc1107
m64279e_220504_001439/47776172/ccs	1483	54.01	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47776183/ccs	1474	51.02	43.98	4128_bc1005--bc1107
m64279e_220504_001439/47776407/ccs	1466	54.71	26.43	4128_bc1005--bc1107
m64279e_220504_001439/47776661/ccs	1483	53.74	25.71	4128_bc1005--bc1107
m64279e_220504_001439/47776826/ccs	1473	52.68	25.89	4128_bc1005--bc1107
m64279e_220504_001439/47777017/ccs	1464	54.78	36.11	4128_bc1005--bc1107
m64279e_220504_001439/47777190/ccs	1498	52.87	93.00	4128_bc1005--bc1107
m64279e_220504_001439/47778390/ccs	1461	53.11	25.13	4128_bc1005--bc1107
m64279e_220504_001439/47841478/ccs	1483	54.75	62.71	4128_bc1005--bc1107
m64279e_220504_001439/47842869/ccs	1472	55.23	58.68	4128_bc1005--bc1107
m64279e_220504_001439/47843038/ccs	1472	55.23	80.65	4128_bc1005--bc1107
m64279e_220504_001439/47843372/ccs	1465	54.81	32.93	4128_bc1005--bc1107
m64279e_220504_001439/47843944/ccs	1472	55.30	75.60	4128_bc1005--bc1107
m64279e_220504_001439/47907547/ccs	1462	54.92	43.96	4128_bc1005--bc1107
m64279e_220504_001439/47907756/ccs	1458	54.32	42.37	4128_bc1005--bc1107
m64279e_220504_001439/47907951/ccs	1498	52.87	92.91	4128_bc1005--bc1107
m64279e_220504_001439/47908018/ccs	1464	54.71	28.89	4128_bc1005--bc1107
m64279e_220504_001439/47908986/ccs	1474	51.29	35.85	4128_bc1005--bc1107
m64279e_220504_001439/47908997/ccs	1464	54.85	38.66	4128_bc1005--bc1107
m64279e_220504_001439/47909145/ccs	1468	55.04	25.88	4128_bc1005--bc1107
m64279e_220504_001439/47973373/ccs	1455	54.23	31.40	4128_bc1005--bc1107
m64279e_220504_001439/47973566/ccs	1480	55.07	20.67	4128_bc1005--bc1107
m64279e_220504_001439/47973755/ccs	1482	54.39	23.90	4128_bc1005--bc1107
m64279e_220504_001439/47973925/ccs	1498	53.07	69.02	4128_bc1005--bc1107
m64279e_220504_001439/47974269/ccs	1472	54.28	82.10	4128_bc1005--bc1107
m64279e_220504_001439/47975055/ccs	1474	51.09	80.14	4128_bc1005--bc1107
m64279e_220504_001439/48037934/ccs	1476	53.39	26.50	4128_bc1005--bc1107
m64279e_220504_001439/48038161/ccs	1463	54.82	22.11	4128_bc1005--bc1107
m64279e_220504_001439/48038183/ccs	1464	54.99	32.23	4128_bc1005--bc1107
m64279e_220504_001439/48038269/ccs	1470	55.31	34.49	4128_bc1005--bc1107
m64279e_220504_001439/48038487/ccs	1498	53.14	51.74	4128_bc1005--bc1107
m64279e_220504_001439/48038495/ccs	1464	54.78	91.72	4128_bc1005--bc1107
m64279e_220504_001439/48039306/ccs	1464	54.92	36.29	4128_bc1005--bc1107
m64279e_220504_001439/48039315/ccs	1464	54.78	80.96	4128_bc1005--bc1107
m64279e_220504_001439/48040648/ccs	1474	54.07	22.58	4128_bc1005--bc1107
m64279e_220504_001439/48040717/ccs	1457	54.36	35.63	4128_bc1005--bc1107
m64279e_220504_001439/48040719/ccs	1471	55.13	33.93	4128_bc1005--bc1107
m64279e_220504_001439/48103493/ccs	1468	54.97	30.95	4128_bc1005--bc1107
m64279e_220504_001439/48103590/ccs	1493	58.14	20.67	4128_bc1005--bc1107
m64279e_220504_001439/48103787/ccs	1470	55.17	30.93	4128_bc1005--bc1107
m64279e_220504_001439/48105571/ccs	1472	53.80	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48105617/ccs	1464	55.05	68.60	4128_bc1005--bc1107
m64279e_220504_001439/48106180/ccs	1472	53.60	57.90	4128_bc1005--bc1107
m64279e_220504_001439/48106292/ccs	1471	55.13	48.14	4128_bc1005--bc1107
m64279e_220504_001439/48169303/ccs	1507	51.23	20.41	4128_bc1005--bc1107
m64279e_220504_001439/48169502/ccs	1462	54.31	25.51	4128_bc1005--bc1107
m64279e_220504_001439/48169892/ccs	1500	53.07	33.12	4128_bc1005--bc1107
m64279e_220504_001439/48169912/ccs	1469	53.91	26.85	4128_bc1005--bc1107
m64279e_220504_001439/48170163/ccs	1464	54.85	69.25	4128_bc1005--bc1107
m64279e_220504_001439/48170213/ccs	1475	54.24	24.48	4128_bc1005--bc1107
m64279e_220504_001439/48170751/ccs	1490	53.02	20.81	4128_bc1005--bc1107
m64279e_220504_001439/48171400/ccs	1464	54.92	92.99	4128_bc1005--bc1107
m64279e_220504_001439/48171524/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48171604/ccs	1498	53.00	41.63	4128_bc1005--bc1107
m64279e_220504_001439/48171686/ccs	1464	54.85	92.98	4128_bc1005--bc1107
m64279e_220504_001439/48234724/ccs	1471	55.27	34.55	4128_bc1005--bc1107
m64279e_220504_001439/48234863/ccs	1460	53.90	24.02	4128_bc1005--bc1107
m64279e_220504_001439/48234961/ccs	1473	55.19	61.47	4128_bc1005--bc1107
m64279e_220504_001439/48235571/ccs	1464	54.78	32.81	4128_bc1005--bc1107
m64279e_220504_001439/48236086/ccs	1464	54.78	88.19	4128_bc1005--bc1107
m64279e_220504_001439/48236766/ccs	1465	54.88	34.23	4128_bc1005--bc1107
m64279e_220504_001439/48237118/ccs	1464	54.85	41.66	4128_bc1005--bc1107
m64279e_220504_001439/48300088/ccs	1468	54.36	28.72	4128_bc1005--bc1107
m64279e_220504_001439/48300247/ccs	1471	55.34	30.88	4128_bc1005--bc1107
m64279e_220504_001439/48300374/ccs	1472	55.30	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48300802/ccs	1473	51.19	69.21	4128_bc1005--bc1107
m64279e_220504_001439/48300832/ccs	1497	52.91	30.41	4128_bc1005--bc1107
m64279e_220504_001439/48300852/ccs	1474	51.02	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48300997/ccs	1475	55.05	22.23	4128_bc1005--bc1107
m64279e_220504_001439/48301001/ccs	1466	54.71	29.10	4128_bc1005--bc1107
m64279e_220504_001439/48301451/ccs	1470	51.09	28.26	4128_bc1005--bc1107
m64279e_220504_001439/48301617/ccs	1498	53.07	68.74	4128_bc1005--bc1107
m64279e_220504_001439/48301884/ccs	1464	55.26	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48302544/ccs	1473	52.07	47.49	4128_bc1005--bc1107
m64279e_220504_001439/48365637/ccs	1468	55.25	52.53	4128_bc1005--bc1107
m64279e_220504_001439/48365886/ccs	1453	54.92	22.81	4128_bc1005--bc1107
m64279e_220504_001439/48366592/ccs	1498	52.80	39.28	4128_bc1005--bc1107
m64279e_220504_001439/48366811/ccs	1474	53.26	31.20	4128_bc1005--bc1107
m64279e_220504_001439/48366836/ccs	1496	52.87	22.30	4128_bc1005--bc1107
m64279e_220504_001439/48366912/ccs	1498	53.14	30.95	4128_bc1005--bc1107
m64279e_220504_001439/48367012/ccs	1464	54.78	77.48	4128_bc1005--bc1107
m64279e_220504_001439/48367033/ccs	1458	54.25	91.72	4128_bc1005--bc1107
m64279e_220504_001439/48367760/ccs	1458	54.32	92.71	4128_bc1005--bc1107
m64279e_220504_001439/48367916/ccs	1512	52.84	36.61	4128_bc1005--bc1107
m64279e_220504_001439/48368124/ccs	1498	53.00	35.04	4128_bc1005--bc1107
m64279e_220504_001439/48368154/ccs	1474	51.02	92.90	4128_bc1005--bc1107
m64279e_220504_001439/48431111/ccs	1465	54.95	34.49	4128_bc1005--bc1107
m64279e_220504_001439/48431161/ccs	1476	53.25	27.47	4128_bc1005--bc1107
m64279e_220504_001439/48432886/ccs	1479	54.56	29.41	4128_bc1005--bc1107
m64279e_220504_001439/48433723/ccs	1472	55.16	92.77	4128_bc1005--bc1107
m64279e_220504_001439/48496702/ccs	1464	54.85	79.34	4128_bc1005--bc1107
m64279e_220504_001439/48496854/ccs	1464	54.85	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48497154/ccs	1464	54.99	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48497216/ccs	1472	55.16	91.37	4128_bc1005--bc1107
m64279e_220504_001439/48498074/ccs	1474	51.09	70.65	4128_bc1005--bc1107
m64279e_220504_001439/48498456/ccs	1467	55.35	23.01	4128_bc1005--bc1107
m64279e_220504_001439/48498751/ccs	1476	51.15	35.69	4128_bc1005--bc1107
m64279e_220504_001439/48499342/ccs	1472	53.74	32.90	4128_bc1005--bc1107
m64279e_220504_001439/48562182/ccs	1479	53.82	28.68	4128_bc1005--bc1107
m64279e_220504_001439/48562337/ccs	1477	55.25	20.09	4128_bc1005--bc1107
m64279e_220504_001439/48562744/ccs	1474	51.02	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48563271/ccs	1500	53.07	23.46	4128_bc1005--bc1107
m64279e_220504_001439/48563846/ccs	1462	54.31	26.28	4128_bc1005--bc1107
m64279e_220504_001439/48564472/ccs	1472	55.37	32.11	4128_bc1005--bc1107
m64279e_220504_001439/48564549/ccs	1498	53.07	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48564557/ccs	1463	54.75	36.65	4128_bc1005--bc1107
m64279e_220504_001439/48564682/ccs	1469	54.73	24.18	4128_bc1005--bc1107
m64279e_220504_001439/48628206/ccs	1464	54.85	39.13	4128_bc1005--bc1107
m64279e_220504_001439/48628280/ccs	1468	54.84	24.85	4128_bc1005--bc1107
m64279e_220504_001439/48628524/ccs	1459	54.83	25.91	4128_bc1005--bc1107
m64279e_220504_001439/48629652/ccs	1469	55.21	29.12	4128_bc1005--bc1107
m64279e_220504_001439/48630407/ccs	1472	53.80	76.58	4128_bc1005--bc1107
m64279e_220504_001439/48630571/ccs	1473	55.53	26.18	4128_bc1005--bc1107
m64279e_220504_001439/48693388/ccs	1467	54.94	29.34	4128_bc1005--bc1107
m64279e_220504_001439/48693408/ccs	1472	55.23	42.23	4128_bc1005--bc1107
m64279e_220504_001439/48693636/ccs	1465	54.95	37.55	4128_bc1005--bc1107
m64279e_220504_001439/48694384/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48694416/ccs	1485	53.87	22.21	4128_bc1005--bc1107
m64279e_220504_001439/48694639/ccs	1472	55.16	87.30	4128_bc1005--bc1107
m64279e_220504_001439/48695104/ccs	1469	54.94	30.37	4128_bc1005--bc1107
m64279e_220504_001439/48695277/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48695566/ccs	1472	55.16	82.28	4128_bc1005--bc1107
m64279e_220504_001439/48759852/ccs	1476	53.79	23.22	4128_bc1005--bc1107
m64279e_220504_001439/48759941/ccs	1472	53.74	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48760086/ccs	1458	54.25	67.96	4128_bc1005--bc1107
m64279e_220504_001439/48761205/ccs	1498	53.07	53.89	4128_bc1005--bc1107
m64279e_220504_001439/48824406/ccs	1464	54.85	48.65	4128_bc1005--bc1107
m64279e_220504_001439/48824720/ccs	1504	52.99	27.14	4128_bc1005--bc1107
m64279e_220504_001439/48825038/ccs	1472	55.30	52.51	4128_bc1005--bc1107
m64279e_220504_001439/48825235/ccs	1465	54.81	36.38	4128_bc1005--bc1107
m64279e_220504_001439/48825502/ccs	1475	51.12	50.16	4128_bc1005--bc1107
m64279e_220504_001439/48825570/ccs	1463	54.96	37.98	4128_bc1005--bc1107
m64279e_220504_001439/48826262/ccs	1471	54.72	26.63	4128_bc1005--bc1107
m64279e_220504_001439/48826528/ccs	1473	54.51	31.51	4128_bc1005--bc1107
m64279e_220504_001439/48826712/ccs	1472	53.80	92.98	4128_bc1005--bc1107
m64279e_220504_001439/48826767/ccs	1464	54.99	71.57	4128_bc1005--bc1107
m64279e_220504_001439/48827129/ccs	1484	53.98	28.99	4128_bc1005--bc1107
m64279e_220504_001439/48890991/ccs	1472	55.16	78.08	4128_bc1005--bc1107
m64279e_220504_001439/48891302/ccs	1474	51.09	58.68	4128_bc1005--bc1107
m64279e_220504_001439/48892591/ccs	1474	51.09	37.15	4128_bc1005--bc1107
m64279e_220504_001439/48892692/ccs	1473	51.12	45.68	4128_bc1005--bc1107
m64279e_220504_001439/48955566/ccs	1471	55.27	37.86	4128_bc1005--bc1107
m64279e_220504_001439/48956064/ccs	1464	54.99	35.00	4128_bc1005--bc1107
m64279e_220504_001439/48956156/ccs	1474	51.09	87.10	4128_bc1005--bc1107
m64279e_220504_001439/48956509/ccs	1472	53.80	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48956959/ccs	1483	54.01	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48957288/ccs	1464	54.78	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48957743/ccs	1458	54.32	33.36	4128_bc1005--bc1107
m64279e_220504_001439/48957949/ccs	1470	51.36	23.04	4128_bc1005--bc1107
m64279e_220504_001439/48958068/ccs	1464	54.85	93.00	4128_bc1005--bc1107
m64279e_220504_001439/48958126/ccs	1487	54.00	27.90	4128_bc1005--bc1107
m64279e_220504_001439/48958265/ccs	1464	54.85	93.00	4128_bc1005--bc1107
m64279e_220504_001439/49021370/ccs	1475	51.12	26.05	4128_bc1005--bc1107
m64279e_220504_001439/49021393/ccs	1473	55.26	40.68	4128_bc1005--bc1107
m64279e_220504_001439/49021492/ccs	1484	53.98	30.66	4128_bc1005--bc1107
m64279e_220504_001439/49022183/ccs	1512	54.10	23.75	4128_bc1005--bc1107
m64279e_220504_001439/49022672/ccs	1471	54.86	31.06	4128_bc1005--bc1107
m64279e_220504_001439/49023410/ccs	1498	53.07	61.75	4128_bc1005--bc1107
m64279e_220504_001439/49086467/ccs	1472	53.80	39.47	4128_bc1005--bc1107
m64279e_220504_001439/49086815/ccs	1472	55.16	60.54	4128_bc1005--bc1107
m64279e_220504_001439/49087117/ccs	1482	53.98	30.07	4128_bc1005--bc1107
m64279e_220504_001439/49087464/ccs	1472	55.16	93.00	4128_bc1005--bc1107
m64279e_220504_001439/49087763/ccs	1466	54.91	36.41	4128_bc1005--bc1107
m64279e_220504_001439/49087901/ccs	1482	53.98	28.41	4128_bc1005--bc1107
m64279e_220504_001439/49089131/ccs	1474	51.09	93.00	4128_bc1005--bc1107
m64279e_220504_001439/49152412/ccs	1463	54.89	36.25	4128_bc1005--bc1107
m64279e_220504_001439/49152579/ccs	1466	54.91	25.87	4128_bc1005--bc1107
m64279e_220504_001439/49152580/ccs	1498	52.94	38.34	4128_bc1005--bc1107
m64279e_220504_001439/49153348/ccs	1472	53.80	68.56	4128_bc1005--bc1107
m64279e_220504_001439/49153863/ccs	1482	54.12	31.11	4128_bc1005--bc1107
m64279e_220504_001439/49217944/ccs	1473	51.05	47.22	4128_bc1005--bc1107
m64279e_220504_001439/49218254/ccs	1472	51.02	32.78	4128_bc1005--bc1107
m64279e_220504_001439/49218289/ccs	1468	55.18	20.86	4128_bc1005--bc1107
m64279e_220504_001439/49218348/ccs	1495	52.78	23.69	4128_bc1005--bc1107
m64279e_220504_001439/49218415/ccs	1463	54.89	38.31	4128_bc1005--bc1107
m64279e_220504_001439/49218849/ccs	1464	54.85	89.27	4128_bc1005--bc1107
m64279e_220504_001439/49219673/ccs	1483	53.88	24.26	4128_bc1005--bc1107
m64279e_220504_001439/49219778/ccs	1469	54.05	27.00	4128_bc1005--bc1107
m64279e_220504_001439/49220189/ccs	1462	54.99	31.36	4128_bc1005--bc1107
m64279e_220504_001439/49220358/ccs	1471	53.70	36.66	4128_bc1005--bc1107
m64279e_220504_001439/49283906/ccs	1466	54.77	36.41	4128_bc1005--bc1107
m64279e_220504_001439/49284005/ccs	1458	54.94	42.14	4128_bc1005--bc1107
m64279e_220504_001439/49285095/ccs	1472	53.80	92.16	4128_bc1005--bc1107
m64279e_220504_001439/49285102/ccs	1473	51.05	85.73	4128_bc1005--bc1107
m64279e_220504_001439/49285135/ccs	1469	55.21	33.79	4128_bc1005--bc1107
m64279e_220504_001439/49285452/ccs	1472	53.74	46.75	4128_bc1005--bc1107
m64279e_220504_001439/49285979/ccs	1483	53.94	93.00	4128_bc1005--bc1107
m64279e_220504_001439/49349162/ccs	1465	54.95	31.06	4128_bc1005--bc1107
m64279e_220504_001439/49349172/ccs	1466	54.98	44.66	4128_bc1005--bc1107
m64279e_220504_001439/49349450/ccs	1474	51.09	92.80	4128_bc1005--bc1107
m64279e_220504_001439/49349693/ccs	1472	54.35	26.57	4128_bc1005--bc1107
m64279e_220504_001439/49349731/ccs	1475	51.12	56.67	4128_bc1005--bc1107
m64279e_220504_001439/49350224/ccs	1472	55.23	62.32	4128_bc1005--bc1107
m64279e_220504_001439/49350346/ccs	1464	54.85	93.00	4128_bc1005--bc1107
m64279e_220504_001439/49350395/ccs	1474	53.87	25.99	4128_bc1005--bc1107
m64279e_220504_001439/49350612/ccs	1472	54.55	31.47	4128_bc1005--bc1107
m64279e_220504_001439/49351358/ccs	1464	54.58	27.12	4128_bc1005--bc1107
m64279e_220504_001439/49351487/ccs	1483	54.08	31.51	4128_bc1005--bc1107
m64279e_220504_001439/49415284/ccs	1480	53.65	26.90	4128_bc1005--bc1107
m64279e_220504_001439/49416022/ccs	1498	53.14	92.84	4128_bc1005--bc1107
m64279e_220504_001439/49480025/ccs	1470	53.74	53.47	4128_bc1005--bc1107
m64279e_220504_001439/49480808/ccs	1465	54.88	37.39	4128_bc1005--bc1107
m64279e_220504_001439/49480965/ccs	1473	51.12	33.23	4128_bc1005--bc1107
m64279e_220504_001439/49481263/ccs	1473	55.26	55.65	4128_bc1005--bc1107
m64279e_220504_001439/49481508/ccs	1472	52.79	67.71	4128_bc1005--bc1107
m64279e_220504_001439/49482106/ccs	1483	54.01	46.92	4128_bc1005--bc1107
m64279e_220504_001439/49482511/ccs	1464	54.85	92.99	4128_bc1005--bc1107
m64279e_220504_001439/49545586/ccs	1472	53.80	93.00	4128_bc1005--bc1107
