#id	length	GC	avg.qual	sample
m64279e_221216_133213/34537657/ccs/fwd	1464	54.99	52.30	4356_bc1005--bc1112
m64279e_221216_133213/34537657/ccs/rev	1465	55.02	29.78	4356_bc1005--bc1112
m64279e_221216_133213/34538319/ccs	1472	53.80	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34538380/ccs/fwd	1472	55.23	91.50	4356_bc1005--bc1112
m64279e_221216_133213/34538380/ccs/rev	1472	55.23	39.34	4356_bc1005--bc1112
m64279e_221216_133213/34538420/ccs	1475	53.76	30.58	4356_bc1005--bc1112
m64279e_221216_133213/34538514/ccs	1472	53.80	40.66	4356_bc1005--bc1112
m64279e_221216_133213/34538632/ccs	1470	54.76	25.94	4356_bc1005--bc1112
m64279e_221216_133213/34538651/ccs	1464	54.85	55.68	4356_bc1005--bc1112
m64279e_221216_133213/34538735/ccs/fwd	1474	51.09	60.47	4356_bc1005--bc1112
m64279e_221216_133213/34538735/ccs/rev	1474	51.09	46.68	4356_bc1005--bc1112
m64279e_221216_133213/34538744/ccs	1472	53.80	42.66	4356_bc1005--bc1112
m64279e_221216_133213/34538966/ccs	1483	54.01	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34539082/ccs	1480	51.01	24.77	4356_bc1005--bc1112
m64279e_221216_133213/34539109/ccs	1472	55.23	92.98	4356_bc1005--bc1112
m64279e_221216_133213/34539324/ccs	1472	53.67	44.67	4356_bc1005--bc1112
m64279e_221216_133213/34539525/ccs	1498	53.00	47.75	4356_bc1005--bc1112
m64279e_221216_133213/34539692/ccs	1500	52.87	27.16	4356_bc1005--bc1112
m64279e_221216_133213/34539714/ccs	1472	55.16	51.64	4356_bc1005--bc1112
m64279e_221216_133213/34539733/ccs	1458	54.32	44.54	4356_bc1005--bc1112
m64279e_221216_133213/34539749/ccs/fwd	1473	53.77	27.94	4356_bc1005--bc1112
m64279e_221216_133213/34539749/ccs/rev	1469	53.71	26.82	4356_bc1005--bc1112
m64279e_221216_133213/34539874/ccs	1472	55.23	91.92	4356_bc1005--bc1112
m64279e_221216_133213/34540028/ccs	1474	51.02	87.32	4356_bc1005--bc1112
m64279e_221216_133213/34540107/ccs/fwd	1466	54.57	23.33	4356_bc1005--bc1112
m64279e_221216_133213/34540107/ccs/rev	1479	55.38	21.17	4356_bc1005--bc1112
m64279e_221216_133213/34540154/ccs	1472	50.95	36.47	4356_bc1005--bc1112
m64279e_221216_133213/34540374/ccs	1474	51.09	89.31	4356_bc1005--bc1112
m64279e_221216_133213/34540376/ccs	1464	54.92	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34603444/ccs	1464	54.85	81.19	4356_bc1005--bc1112
m64279e_221216_133213/34603657/ccs	1472	55.37	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34603677/ccs	1470	51.09	26.05	4356_bc1005--bc1112
m64279e_221216_133213/34604623/ccs	1472	55.30	81.34	4356_bc1005--bc1112
m64279e_221216_133213/34605100/ccs	1469	55.21	23.38	4356_bc1005--bc1112
m64279e_221216_133213/34605259/ccs	1472	53.74	91.96	4356_bc1005--bc1112
m64279e_221216_133213/34605265/ccs	1458	54.32	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34605890/ccs	1472	53.74	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34668657/ccs	1472	55.16	78.52	4356_bc1005--bc1112
m64279e_221216_133213/34668667/ccs	1508	52.98	52.50	4356_bc1005--bc1112
m64279e_221216_133213/34668707/ccs/fwd	1473	51.12	39.68	4356_bc1005--bc1112
m64279e_221216_133213/34668707/ccs/rev	1474	51.09	34.55	4356_bc1005--bc1112
m64279e_221216_133213/34668893/ccs/fwd	1469	53.64	30.42	4356_bc1005--bc1112
m64279e_221216_133213/34668893/ccs/rev	1471	53.70	30.98	4356_bc1005--bc1112
m64279e_221216_133213/34668962/ccs	1474	51.09	76.32	4356_bc1005--bc1112
m64279e_221216_133213/34669278/ccs/fwd	1474	55.22	29.95	4356_bc1005--bc1112
m64279e_221216_133213/34669278/ccs/rev	1473	55.19	32.57	4356_bc1005--bc1112
m64279e_221216_133213/34669541/ccs/fwd	1472	53.80	63.39	4356_bc1005--bc1112
m64279e_221216_133213/34669541/ccs/rev	1472	53.80	47.63	4356_bc1005--bc1112
m64279e_221216_133213/34669860/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34669941/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34670183/ccs	1474	51.09	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34670294/ccs	1464	54.85	34.86	4356_bc1005--bc1112
m64279e_221216_133213/34670613/ccs	1498	54.61	20.73	4356_bc1005--bc1112
m64279e_221216_133213/34670717/ccs	1462	54.86	30.21	4356_bc1005--bc1112
m64279e_221216_133213/34734117/ccs	1474	51.09	92.63	4356_bc1005--bc1112
m64279e_221216_133213/34734169/ccs/fwd	1458	54.25	56.91	4356_bc1005--bc1112
m64279e_221216_133213/34734169/ccs/rev	1458	53.91	63.66	4356_bc1005--bc1112
m64279e_221216_133213/34734196/ccs	1474	51.02	92.93	4356_bc1005--bc1112
m64279e_221216_133213/34734355/ccs	1472	53.80	92.98	4356_bc1005--bc1112
m64279e_221216_133213/34734608/ccs	1464	54.85	33.98	4356_bc1005--bc1112
m64279e_221216_133213/34734695/ccs	1458	54.32	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34735286/ccs/fwd	1464	54.78	34.68	4356_bc1005--bc1112
m64279e_221216_133213/34735286/ccs/rev	1464	54.85	63.10	4356_bc1005--bc1112
m64279e_221216_133213/34735481/ccs	1481	53.88	35.08	4356_bc1005--bc1112
m64279e_221216_133213/34735499/ccs	1472	53.80	72.33	4356_bc1005--bc1112
m64279e_221216_133213/34735503/ccs	1483	54.01	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34735571/ccs	1473	50.98	21.75	4356_bc1005--bc1112
m64279e_221216_133213/34735701/ccs	1483	54.01	47.40	4356_bc1005--bc1112
m64279e_221216_133213/34736374/ccs	1472	53.74	76.17	4356_bc1005--bc1112
m64279e_221216_133213/34736802/ccs	1472	55.30	92.42	4356_bc1005--bc1112
m64279e_221216_133213/34736816/ccs	1474	51.09	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34800302/ccs	1473	55.26	32.57	4356_bc1005--bc1112
m64279e_221216_133213/34800727/ccs	1465	54.88	34.78	4356_bc1005--bc1112
m64279e_221216_133213/34800998/ccs/fwd	1473	51.05	32.39	4356_bc1005--bc1112
m64279e_221216_133213/34800998/ccs/rev	1472	51.09	32.33	4356_bc1005--bc1112
m64279e_221216_133213/34801624/ccs	1468	50.82	29.29	4356_bc1005--bc1112
m64279e_221216_133213/34802020/ccs	1469	55.21	31.76	4356_bc1005--bc1112
m64279e_221216_133213/34802139/ccs	1472	55.23	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34802261/ccs	1490	52.82	27.68	4356_bc1005--bc1112
m64279e_221216_133213/34802425/ccs	1462	54.79	32.29	4356_bc1005--bc1112
m64279e_221216_133213/34802509/ccs	1474	51.09	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34865415/ccs/fwd	1498	53.07	89.73	4356_bc1005--bc1112
m64279e_221216_133213/34865415/ccs/rev	1498	53.07	92.82	4356_bc1005--bc1112
m64279e_221216_133213/34865796/ccs/fwd	1464	54.71	56.41	4356_bc1005--bc1112
m64279e_221216_133213/34865796/ccs/rev	1464	54.71	85.00	4356_bc1005--bc1112
m64279e_221216_133213/34866188/ccs	1458	54.32	54.11	4356_bc1005--bc1112
m64279e_221216_133213/34866486/ccs	1473	50.98	27.19	4356_bc1005--bc1112
m64279e_221216_133213/34866952/ccs/fwd	1479	55.17	20.56	4356_bc1005--bc1112
m64279e_221216_133213/34867205/ccs/fwd	1476	51.08	21.01	4356_bc1005--bc1112
m64279e_221216_133213/34867399/ccs/fwd	1496	52.94	29.94	4356_bc1005--bc1112
m64279e_221216_133213/34867399/ccs/rev	1466	53.68	27.52	4356_bc1005--bc1112
m64279e_221216_133213/34867404/ccs/fwd	1466	54.98	29.46	4356_bc1005--bc1112
m64279e_221216_133213/34867404/ccs/rev	1467	54.94	28.34	4356_bc1005--bc1112
m64279e_221216_133213/34867474/ccs	1472	55.23	81.01	4356_bc1005--bc1112
m64279e_221216_133213/34867484/ccs/fwd	1472	53.74	49.49	4356_bc1005--bc1112
m64279e_221216_133213/34867484/ccs/rev	1472	53.74	39.04	4356_bc1005--bc1112
m64279e_221216_133213/34867694/ccs	1464	54.78	92.98	4356_bc1005--bc1112
m64279e_221216_133213/34867850/ccs	1483	54.01	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34867897/ccs/fwd	1472	50.95	35.91	4356_bc1005--bc1112
m64279e_221216_133213/34867897/ccs/rev	1474	51.02	44.56	4356_bc1005--bc1112
m64279e_221216_133213/34867963/ccs	1474	51.09	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34867970/ccs	1474	51.02	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34931042/ccs	1463	54.82	27.05	4356_bc1005--bc1112
m64279e_221216_133213/34931248/ccs	1497	53.04	61.75	4356_bc1005--bc1112
m64279e_221216_133213/34931300/ccs	1465	55.09	34.00	4356_bc1005--bc1112
m64279e_221216_133213/34931311/ccs	1472	55.23	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34931825/ccs	1474	51.09	40.60	4356_bc1005--bc1112
m64279e_221216_133213/34931999/ccs	1472	53.80	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34932525/ccs	1483	54.01	61.71	4356_bc1005--bc1112
m64279e_221216_133213/34932788/ccs	1472	55.23	92.98	4356_bc1005--bc1112
m64279e_221216_133213/34933024/ccs	1462	54.86	32.51	4356_bc1005--bc1112
m64279e_221216_133213/34933042/ccs/fwd	1470	53.81	34.28	4356_bc1005--bc1112
m64279e_221216_133213/34933042/ccs/rev	1470	55.10	45.59	4356_bc1005--bc1112
m64279e_221216_133213/34933105/ccs/fwd	1470	54.97	25.75	4356_bc1005--bc1112
m64279e_221216_133213/34933105/ccs/rev	1478	55.01	26.03	4356_bc1005--bc1112
m64279e_221216_133213/34933174/ccs/fwd	1472	50.95	37.80	4356_bc1005--bc1112
m64279e_221216_133213/34933174/ccs/rev	1470	55.17	37.14	4356_bc1005--bc1112
m64279e_221216_133213/34933178/ccs	1472	55.16	75.52	4356_bc1005--bc1112
m64279e_221216_133213/34933352/ccs	1475	51.05	31.29	4356_bc1005--bc1112
m64279e_221216_133213/34996423/ccs	1475	51.12	53.70	4356_bc1005--bc1112
m64279e_221216_133213/34996585/ccs	1474	51.09	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34996598/ccs/fwd	1466	54.64	30.17	4356_bc1005--bc1112
m64279e_221216_133213/34996598/ccs/rev	1459	54.69	30.07	4356_bc1005--bc1112
m64279e_221216_133213/34997383/ccs	1468	54.90	28.16	4356_bc1005--bc1112
m64279e_221216_133213/34998445/ccs	1474	51.09	85.40	4356_bc1005--bc1112
m64279e_221216_133213/34998484/ccs	1474	51.09	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34998492/ccs	1464	54.85	92.89	4356_bc1005--bc1112
m64279e_221216_133213/34998526/ccs	1474	51.02	48.66	4356_bc1005--bc1112
m64279e_221216_133213/34998580/ccs/fwd	1463	54.82	32.24	4356_bc1005--bc1112
m64279e_221216_133213/34998580/ccs/rev	1458	54.32	33.48	4356_bc1005--bc1112
m64279e_221216_133213/34998679/ccs	1458	54.32	93.00	4356_bc1005--bc1112
m64279e_221216_133213/34998800/ccs/fwd	1509	53.02	40.74	4356_bc1005--bc1112
m64279e_221216_133213/34998800/ccs/rev	1482	55.74	26.57	4356_bc1005--bc1112
m64279e_221216_133213/35061840/ccs/fwd	1462	54.99	32.36	4356_bc1005--bc1112
m64279e_221216_133213/35061840/ccs/rev	1464	54.99	34.54	4356_bc1005--bc1112
m64279e_221216_133213/35062601/ccs/fwd	1472	55.23	30.36	4356_bc1005--bc1112
m64279e_221216_133213/35062601/ccs/rev	1496	53.01	29.90	4356_bc1005--bc1112
m64279e_221216_133213/35063114/ccs	1483	54.01	55.57	4356_bc1005--bc1112
m64279e_221216_133213/35063126/ccs	1464	54.85	36.06	4356_bc1005--bc1112
m64279e_221216_133213/35063436/ccs	1458	54.32	85.74	4356_bc1005--bc1112
m64279e_221216_133213/35063785/ccs	1464	54.78	48.91	4356_bc1005--bc1112
m64279e_221216_133213/35064415/ccs/fwd	1473	54.45	67.88	4356_bc1005--bc1112
m64279e_221216_133213/35064415/ccs/rev	1472	54.42	35.67	4356_bc1005--bc1112
m64279e_221216_133213/35064459/ccs	1464	54.99	47.65	4356_bc1005--bc1112
m64279e_221216_133213/35127404/ccs	1472	55.30	21.28	4356_bc1005--bc1112
m64279e_221216_133213/35127826/ccs	1498	53.00	59.19	4356_bc1005--bc1112
m64279e_221216_133213/35127897/ccs	1486	54.78	21.36	4356_bc1005--bc1112
m64279e_221216_133213/35128363/ccs	1473	53.70	28.89	4356_bc1005--bc1112
m64279e_221216_133213/35128523/ccs/fwd	1474	51.02	74.15	4356_bc1005--bc1112
m64279e_221216_133213/35128523/ccs/rev	1472	55.23	48.09	4356_bc1005--bc1112
m64279e_221216_133213/35128531/ccs/fwd	1504	52.79	29.26	4356_bc1005--bc1112
m64279e_221216_133213/35128531/ccs/rev	1509	52.95	27.50	4356_bc1005--bc1112
m64279e_221216_133213/35128710/ccs	1472	55.23	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35128735/ccs	1498	53.07	39.68	4356_bc1005--bc1112
m64279e_221216_133213/35128748/ccs/fwd	1464	54.85	60.65	4356_bc1005--bc1112
m64279e_221216_133213/35128748/ccs/rev	1463	54.89	43.48	4356_bc1005--bc1112
m64279e_221216_133213/35129096/ccs	1472	55.23	87.82	4356_bc1005--bc1112
m64279e_221216_133213/35129290/ccs	1498	53.00	72.91	4356_bc1005--bc1112
m64279e_221216_133213/35129419/ccs	1485	54.01	26.84	4356_bc1005--bc1112
m64279e_221216_133213/35129439/ccs/fwd	1472	55.30	83.43	4356_bc1005--bc1112
m64279e_221216_133213/35129439/ccs/rev	1472	55.30	53.18	4356_bc1005--bc1112
m64279e_221216_133213/35129749/ccs	1474	51.15	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35130122/ccs	1472	55.23	58.68	4356_bc1005--bc1112
m64279e_221216_133213/35192969/ccs	1472	53.67	42.14	4356_bc1005--bc1112
m64279e_221216_133213/35193090/ccs/fwd	1475	55.25	34.33	4356_bc1005--bc1112
m64279e_221216_133213/35193090/ccs/rev	1473	55.19	38.26	4356_bc1005--bc1112
m64279e_221216_133213/35193220/ccs	1464	54.92	48.59	4356_bc1005--bc1112
m64279e_221216_133213/35193455/ccs/fwd	1464	54.78	43.66	4356_bc1005--bc1112
m64279e_221216_133213/35193455/ccs/rev	1463	54.89	59.04	4356_bc1005--bc1112
m64279e_221216_133213/35193517/ccs	1474	55.16	28.60	4356_bc1005--bc1112
m64279e_221216_133213/35193672/ccs	1474	51.02	87.01	4356_bc1005--bc1112
m64279e_221216_133213/35193956/ccs	1472	53.80	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35194185/ccs	1473	55.26	54.68	4356_bc1005--bc1112
m64279e_221216_133213/35194433/ccs	1472	55.23	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35194628/ccs	1467	55.15	24.78	4356_bc1005--bc1112
m64279e_221216_133213/35194675/ccs	1465	54.81	33.90	4356_bc1005--bc1112
m64279e_221216_133213/35195047/ccs	1464	54.78	46.37	4356_bc1005--bc1112
m64279e_221216_133213/35195342/ccs/fwd	1464	55.12	20.63	4356_bc1005--bc1112
m64279e_221216_133213/35195636/ccs	1508	52.98	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35258425/ccs	1466	54.91	23.73	4356_bc1005--bc1112
m64279e_221216_133213/35258462/ccs	1483	54.01	71.64	4356_bc1005--bc1112
m64279e_221216_133213/35258680/ccs	1474	51.09	41.68	4356_bc1005--bc1112
m64279e_221216_133213/35258693/ccs	1486	53.90	30.23	4356_bc1005--bc1112
m64279e_221216_133213/35259020/ccs	1464	54.92	92.36	4356_bc1005--bc1112
m64279e_221216_133213/35259421/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35259722/ccs	1472	50.95	39.57	4356_bc1005--bc1112
m64279e_221216_133213/35259779/ccs	1482	50.94	20.98	4356_bc1005--bc1112
m64279e_221216_133213/35259897/ccs	1468	53.68	31.91	4356_bc1005--bc1112
m64279e_221216_133213/35259993/ccs	1498	53.07	80.49	4356_bc1005--bc1112
m64279e_221216_133213/35260067/ccs	1464	54.78	48.66	4356_bc1005--bc1112
m64279e_221216_133213/35260072/ccs	1474	51.09	90.79	4356_bc1005--bc1112
m64279e_221216_133213/35260105/ccs/fwd	1473	55.06	29.83	4356_bc1005--bc1112
m64279e_221216_133213/35260105/ccs/rev	1474	51.09	30.77	4356_bc1005--bc1112
m64279e_221216_133213/35260249/ccs	1474	51.09	91.54	4356_bc1005--bc1112
m64279e_221216_133213/35260379/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35260437/ccs	1472	53.80	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35260663/ccs/fwd	1469	55.14	28.65	4356_bc1005--bc1112
m64279e_221216_133213/35260663/ccs/rev	1476	51.08	26.73	4356_bc1005--bc1112
m64279e_221216_133213/35261097/ccs	1474	51.02	76.56	4356_bc1005--bc1112
m64279e_221216_133213/35261098/ccs/fwd	1477	53.89	30.26	4356_bc1005--bc1112
m64279e_221216_133213/35261098/ccs/rev	1475	54.31	26.05	4356_bc1005--bc1112
m64279e_221216_133213/35261219/ccs	1464	54.99	47.35	4356_bc1005--bc1112
m64279e_221216_133213/35261265/ccs	1483	54.01	63.66	4356_bc1005--bc1112
m64279e_221216_133213/35323964/ccs	1464	54.92	61.34	4356_bc1005--bc1112
m64279e_221216_133213/35324142/ccs	1459	54.69	26.49	4356_bc1005--bc1112
m64279e_221216_133213/35324464/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35324965/ccs	1464	54.85	48.21	4356_bc1005--bc1112
m64279e_221216_133213/35325065/ccs	1464	54.85	83.03	4356_bc1005--bc1112
m64279e_221216_133213/35325227/ccs	1464	54.99	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35325476/ccs	1483	54.01	91.97	4356_bc1005--bc1112
m64279e_221216_133213/35325529/ccs/fwd	1472	55.23	29.30	4356_bc1005--bc1112
m64279e_221216_133213/35325529/ccs/rev	1471	54.11	31.00	4356_bc1005--bc1112
m64279e_221216_133213/35326640/ccs	1503	52.76	21.70	4356_bc1005--bc1112
m64279e_221216_133213/35326729/ccs/fwd	1483	54.01	37.60	4356_bc1005--bc1112
m64279e_221216_133213/35326729/ccs/rev	1508	52.98	51.54	4356_bc1005--bc1112
m64279e_221216_133213/35326792/ccs	1473	55.13	26.76	4356_bc1005--bc1112
m64279e_221216_133213/35389717/ccs	1463	54.82	36.59	4356_bc1005--bc1112
m64279e_221216_133213/35389753/ccs	1472	55.30	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35389766/ccs	1467	54.94	31.12	4356_bc1005--bc1112
m64279e_221216_133213/35390143/ccs	1484	53.98	36.49	4356_bc1005--bc1112
m64279e_221216_133213/35390207/ccs	1464	54.85	71.32	4356_bc1005--bc1112
m64279e_221216_133213/35390319/ccs	1458	54.32	92.21	4356_bc1005--bc1112
m64279e_221216_133213/35390576/ccs/fwd	1479	50.91	22.26	4356_bc1005--bc1112
m64279e_221216_133213/35390648/ccs	1464	54.85	90.31	4356_bc1005--bc1112
m64279e_221216_133213/35390795/ccs	1458	54.32	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35391658/ccs	1472	55.23	39.13	4356_bc1005--bc1112
m64279e_221216_133213/35391796/ccs/fwd	1473	53.70	40.68	4356_bc1005--bc1112
m64279e_221216_133213/35391796/ccs/rev	1471	53.77	39.47	4356_bc1005--bc1112
m64279e_221216_133213/35392009/ccs	1465	54.95	31.71	4356_bc1005--bc1112
m64279e_221216_133213/35455119/ccs	1472	55.23	20.94	4356_bc1005--bc1112
m64279e_221216_133213/35455131/ccs/fwd	1467	55.15	28.22	4356_bc1005--bc1112
m64279e_221216_133213/35455131/ccs/rev	1465	55.09	30.38	4356_bc1005--bc1112
m64279e_221216_133213/35455141/ccs	1499	53.10	41.88	4356_bc1005--bc1112
m64279e_221216_133213/35455674/ccs	1472	55.23	44.57	4356_bc1005--bc1112
m64279e_221216_133213/35455691/ccs	1480	54.05	21.00	4356_bc1005--bc1112
m64279e_221216_133213/35455781/ccs	1474	51.02	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35456524/ccs	1475	52.68	92.72	4356_bc1005--bc1112
m64279e_221216_133213/35456739/ccs/fwd	1474	51.02	34.36	4356_bc1005--bc1112
m64279e_221216_133213/35456739/ccs/rev	1478	51.08	28.89	4356_bc1005--bc1112
m64279e_221216_133213/35457058/ccs	1474	51.02	24.74	4356_bc1005--bc1112
m64279e_221216_133213/35457138/ccs	1474	51.02	31.70	4356_bc1005--bc1112
m64279e_221216_133213/35457381/ccs	1498	53.07	68.40	4356_bc1005--bc1112
m64279e_221216_133213/35457407/ccs	1472	53.74	92.96	4356_bc1005--bc1112
m64279e_221216_133213/35457771/ccs	1464	54.78	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35520611/ccs/fwd	1472	55.23	88.42	4356_bc1005--bc1112
m64279e_221216_133213/35520611/ccs/rev	1472	53.74	43.67	4356_bc1005--bc1112
m64279e_221216_133213/35520696/ccs	1474	51.02	90.53	4356_bc1005--bc1112
m64279e_221216_133213/35520789/ccs	1474	51.09	45.48	4356_bc1005--bc1112
m64279e_221216_133213/35521257/ccs	1471	55.13	77.55	4356_bc1005--bc1112
m64279e_221216_133213/35521422/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35521889/ccs/fwd	1463	54.75	22.99	4356_bc1005--bc1112
m64279e_221216_133213/35521889/ccs/rev	1447	54.53	21.70	4356_bc1005--bc1112
m64279e_221216_133213/35521958/ccs	1483	54.69	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35522098/ccs	1483	54.01	40.71	4356_bc1005--bc1112
m64279e_221216_133213/35522636/ccs	1461	54.69	20.61	4356_bc1005--bc1112
m64279e_221216_133213/35586141/ccs	1465	54.81	39.81	4356_bc1005--bc1112
m64279e_221216_133213/35586498/ccs	1508	52.98	37.64	4356_bc1005--bc1112
m64279e_221216_133213/35586608/ccs	1472	55.23	51.68	4356_bc1005--bc1112
m64279e_221216_133213/35587182/ccs	1458	54.32	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35587514/ccs	1476	55.15	22.02	4356_bc1005--bc1112
m64279e_221216_133213/35588402/ccs/fwd	1463	54.82	33.51	4356_bc1005--bc1112
m64279e_221216_133213/35588402/ccs/rev	1462	54.79	35.42	4356_bc1005--bc1112
m64279e_221216_133213/35588640/ccs	1464	54.85	92.99	4356_bc1005--bc1112
m64279e_221216_133213/35651585/ccs	1457	54.70	24.07	4356_bc1005--bc1112
m64279e_221216_133213/35651666/ccs	1467	55.21	24.10	4356_bc1005--bc1112
m64279e_221216_133213/35651767/ccs	1472	55.23	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35651936/ccs/fwd	1474	51.22	21.49	4356_bc1005--bc1112
m64279e_221216_133213/35652027/ccs	1468	55.04	23.34	4356_bc1005--bc1112
m64279e_221216_133213/35652122/ccs	1475	51.12	41.83	4356_bc1005--bc1112
m64279e_221216_133213/35652295/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35652468/ccs	1474	51.09	43.65	4356_bc1005--bc1112
m64279e_221216_133213/35652637/ccs	1479	51.12	24.78	4356_bc1005--bc1112
m64279e_221216_133213/35652771/ccs	1472	55.23	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35652940/ccs	1459	54.35	29.89	4356_bc1005--bc1112
m64279e_221216_133213/35652949/ccs/fwd	1467	54.87	32.37	4356_bc1005--bc1112
m64279e_221216_133213/35652949/ccs/rev	1468	55.11	28.48	4356_bc1005--bc1112
m64279e_221216_133213/35653079/ccs	1464	54.78	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35653854/ccs	1474	55.22	35.67	4356_bc1005--bc1112
m64279e_221216_133213/35654048/ccs	1469	54.80	26.57	4356_bc1005--bc1112
m64279e_221216_133213/35654083/ccs	1498	53.07	90.83	4356_bc1005--bc1112
m64279e_221216_133213/35717309/ccs/fwd	1474	51.09	52.39	4356_bc1005--bc1112
m64279e_221216_133213/35717309/ccs/rev	1474	51.09	50.78	4356_bc1005--bc1112
m64279e_221216_133213/35717467/ccs/fwd	1468	55.04	32.05	4356_bc1005--bc1112
m64279e_221216_133213/35717467/ccs/rev	1464	55.05	32.75	4356_bc1005--bc1112
m64279e_221216_133213/35717516/ccs	1483	54.01	64.99	4356_bc1005--bc1112
m64279e_221216_133213/35717575/ccs/fwd	1474	55.29	40.35	4356_bc1005--bc1112
m64279e_221216_133213/35717575/ccs/rev	1472	55.23	38.53	4356_bc1005--bc1112
m64279e_221216_133213/35717739/ccs	1472	53.74	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35717745/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35718046/ccs	1472	53.74	49.66	4356_bc1005--bc1112
m64279e_221216_133213/35718284/ccs/fwd	1463	54.82	29.95	4356_bc1005--bc1112
m64279e_221216_133213/35718284/ccs/rev	1461	54.89	33.98	4356_bc1005--bc1112
m64279e_221216_133213/35718332/ccs	1464	54.85	92.98	4356_bc1005--bc1112
m64279e_221216_133213/35718527/ccs/fwd	1474	51.02	36.01	4356_bc1005--bc1112
m64279e_221216_133213/35718527/ccs/rev	1474	51.15	30.40	4356_bc1005--bc1112
m64279e_221216_133213/35718530/ccs	1472	51.02	22.16	4356_bc1005--bc1112
m64279e_221216_133213/35718900/ccs	1489	53.06	27.49	4356_bc1005--bc1112
m64279e_221216_133213/35718962/ccs	1472	55.16	39.17	4356_bc1005--bc1112
m64279e_221216_133213/35719427/ccs/fwd	1464	54.85	62.82	4356_bc1005--bc1112
m64279e_221216_133213/35719427/ccs/rev	1464	54.85	56.53	4356_bc1005--bc1112
m64279e_221216_133213/35782798/ccs	1473	51.12	41.17	4356_bc1005--bc1112
m64279e_221216_133213/35782962/ccs	1483	54.01	88.64	4356_bc1005--bc1112
m64279e_221216_133213/35783109/ccs	1464	54.85	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35783407/ccs	1472	53.74	38.44	4356_bc1005--bc1112
m64279e_221216_133213/35783753/ccs	1503	53.09	32.11	4356_bc1005--bc1112
m64279e_221216_133213/35783900/ccs	1484	54.04	34.75	4356_bc1005--bc1112
m64279e_221216_133213/35784163/ccs	1471	53.77	38.86	4356_bc1005--bc1112
m64279e_221216_133213/35784529/ccs	1477	55.18	34.77	4356_bc1005--bc1112
m64279e_221216_133213/35784541/ccs	1472	53.74	93.00	4356_bc1005--bc1112
m64279e_221216_133213/35784587/ccs	1471	55.13	31.98	4356_bc1005--bc1112
m64279e_221216_133213/35784720/ccs/fwd	1463	54.82	29.68	4356_bc1005--bc1112
m64279e_221216_133213/35784720/ccs/rev	1464	54.64	28.29	4356_bc1005--bc1112
m64279e_221216_133213/35785047/ccs	1472	53.80	92.91	4356_bc1005--bc1112
m64279e_221216_133213/35785429/ccs	1495	53.65	22.55	4356_bc1005--bc1112
m64279e_221216_133213/35848681/ccs	1458	54.32	62.41	4356_bc1005--bc1112
m64279e_221216_133213/35848829/ccs	1474	51.09	93.00	4356_bc1005--bc1112
